,long,short
2018-07-01,"{'COV': 0.0, 'AVP': -0.012422360248447215, 'FTR': -0.018796992481203107, 'AIZ': 0.068427978540338, 'XRX': 0.09099058718063655, 'XEC': -0.022340643574502897, 'DNR': -0.046511627906976875, 'DRI': 0.00757352217960063, 'BBBY': -0.061190738699007687, 'CNX': -0.0713063320022818, 'GNW': 0.03370786516853921, 'PWR': 0.030155345720377764, 'KMB': 0.08689458689458682, 'EMC': 0.026018262357475223, 'NAVI': 0.022471910112359533, 'NWSA': -0.024080267558528393, 'HRB': 0.11089957163255583, 'GLW': 0.21777950310559002, 'COL': -0.0012926577042398437, 'ATI': 0.12505058680696074}",{}
2018-08-01,"{'COV': 0.0, 'DISCK': 0.04995904995904991, 'AVP': 0.24374999999999994, 'UAA': 0.030745967741935457, 'DNR': 0.251685393258427, 'HOT': -0.0880503144654088, 'CHK': -0.008948545861297539, 'NLSN': 0.12895716945996274, 'EBAY': 0.037741638539429176, 'DISCA': 0.054566123531640684, 'EQT': 0.042382588774341326, 'NBR': 0.04575258105415684, 'GPS': 0.009988901220865688, 'HAR': -0.05309734513274336, 'COP': 0.026719229084537867, 'CMCSA': 0.03034682080924847, 'NWSA': -0.12818745692625771, 'AVGO': -0.01897423549241511, 'FB': 0.010348990973379997, 'NWL': -0.15654405474764757}",{}
2018-09-01,"{'COV': 0.0, 'HAR': 0.12149532710280374, 'GNW': -0.10322580645161299, 'NWL': -0.06113092205807434, 'CHK': 0.006726457399103139, 'IVZ': -0.049111318989710044, 'FOSL': 0.031914893617021385, 'WMB': -0.07010785824345148, 'SJM': -0.0074535429855013685, 'AVY': 0.03625916385971861, 'RTX': 0.05955678670360116, 'LB': 0.1478405315614619, 'PDCO': 0.07636539391010141, 'AIZ': 0.05206645056726095, 'CAT': 0.10611840097650287, 'DLTR': 0.013673088875077616, 'KR': -0.07707509881422925, 'BBBY': -0.15114127082048123, 'KIM': -0.021150033046926652, 'JEF': -0.04873294346978558}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'KLAC': -0.10658658251043468, 'EMC': 0.04044757235489483, 'SLB': -0.16155492154065612, 'ADBE': -0.09567265234030027, 'RHI': -0.14618768328445755, 'SWN': 0.021032504780114612, 'REGN': -0.16527644496936594, 'PG': 0.07387796268280401, 'ADP': -0.04823989569752283, 'R': -0.2515769400029338, 'CB': -0.06943583384996896, 'NOV': -0.15184838558727193, 'SBUX': 0.024004364429896348, 'PRGO': -0.0016067776803973042, 'PHM': -0.01195383347073383, 'SJM': 0.051649928263988586, 'ABBV': -0.16952941176470585}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'QEP': -0.1037903464613563, 'FTR': -0.26844262295081966, 'NVDA': -0.22943517816527667, 'NOC': -0.009058253943463974, 'GE': -0.25000000000000006, 'NBR': -0.35400626110500044, 'ADBE': 0.021164882575603356, 'GNW': 0.09647058823529416, 'ETR': 0.0437310414560161, 'NWL': 0.4854570637119114, 'CHK': -0.18888888888888888, 'AMZN': 0.041046361939723996, 'FCX': 0.006896551724137937, 'POM': -0.24491711253398823, 'SWN': -0.10575139146567708, 'AMCR': 0.09483793517406952, 'ATI': 0.0003809523809524405}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'NE': -0.394919168591224, 'FTR': -0.3497267759562842, 'EMC': 0.18474176578817786, 'POM': -0.15669165217173678, 'QEP': -0.3453496926691506, 'GE': 0.00555555555555556, 'BBBY': -0.12260216847372815, 'SO': -0.0671201814058957, 'DO': -0.283763277693475, 'NFX': -0.17221908526256355, 'FLIR': -0.06163328197226496, 'HAR': -0.04892367906066536, 'NBR': -0.39028856475342555, 'EOG': -0.18580854929712148, 'CHK': -0.3114754098360656, 'PFG': -0.11330472103004294, 'EXC': -0.02697800952165037, 'GAS': -0.07872340425531915}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'QEP': 0.5063757016989476, 'HOT': 0.1810344827586207, 'DNR': 0.23030303030303026, 'IVZ': 0.1095334685598378, 'NBR': 0.5178969729155601, 'CHK': 0.425, 'MNK': 0.40038436899423446, 'JEF': 0.2131681877444589, 'FOSL': 0.10058403634003898, 'CVS': 0.01829070896730326, 'PXD': 0.10516342965419227, 'WBA': 0.07532101471969938, 'AGN': 0.08905120833009564, 'HUM': 0.09061419456029665, 'MSI': 0.02643171806167399, 'LRCX': 0.2706191543634536, 'ACN': 0.10517418785829782, 'UNP': 0.1726635157798445}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'PBI': -0.008004016775946702, 'GME': 0.03448244339010323, 'HAR': 0.014814814814814815, 'MDT': 0.01838150289017345, 'KMB': 0.04692632566870014, 'M': -0.05419354838709684, 'CINF': 0.06973464940392254, 'KMX': 0.057021276595744706, 'ICE': 0.0014565677966101621, 'KR': 0.03787327021121628, 'ABT': 0.06288429290106204, 'CME': -0.005834371813753264, 'BMY': 0.054008079948968724, 'FTR': 0.5326633165829144, 'HSY': 0.050477489768076325, 'TDC': 0.08867882061670038, 'HIG': 0.04776579352850543}",{}
2019-03-01,"{'COV': 0.0, 'DO': 0.09613375130616508, 'CNX': 0.005602240896358424, 'RRC': 0.04323308270676683, 'NWL': -0.05750165234633185, 'ORLY': 0.04073974805682119, 'TPR': -0.07791429427629602, 'UNH': 0.01903723582690381, 'CVS': -0.07256764020784813, 'AN': 0.00563063063063051, 'TAP': -0.030657181571815757, 'ADM': 0.011519607843137401, 'CPRI': -0.048460898502495804, 'WELL': 0.042075337597725776, 'DNR': 0.05670103092783499, 'TRIP': -0.04047818791946308, 'PCG': 0.04093567251461984, 'REGN': -0.055611775528978856, 'XEC': -0.03446808510638308, 'FOSL': -0.1332912192040429}",{}
2019-04-01,"{'COV': 0.0, 'REGN': -0.16816562022738843, 'FTR': 0.41791044776119424, 'BIIB': -0.04111766428242768, 'GME': -0.15937803692905722, 'URI': 0.21913660351241443, 'MNK': -0.29727272727272724, 'NWL': -0.06638714185884004, 'HUM': -0.04800721235115125, 'CTL': -0.05442804428044279, 'STT': 0.018054474708171155, 'PBI': 0.028935221041544015, 'BA': -0.021021339844994203, 'CCL': 0.07578861122490788, 'MPC': 0.006825341267063363, 'FOSL': -0.05221174764321965, 'GT': 0.05209513023782549, 'CMA': 0.06374674761491755, 'TAP': 0.07058414464534066, 'KR': 0.042446941323345797}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'LLY': -0.003948753948753849, 'ISRG': -0.09139774437559858, 'CHRW': 0.012872717719690056, 'WAT': -0.05836265540699037, 'VZ': -0.05029154518950446, 'SPGI': -0.029615050121298114, 'CTAS': 0.019394951744617566, 'PM': -0.11400611620795098, 'BA': -0.09232808526754328, 'XLNX': -0.15166835187057634, 'CSCO': -0.07088933897993005, 'CA': -0.040995607613469945, 'CLX': -0.031128924515698042, 'MLM': -0.05603838493572332, 'MAC': -0.07901372933594845, 'NE': -0.2651515151515152, 'DTE': 0.001501000667111346, 'MCK': 0.023906408952187246}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'POM': -0.1503532378642282, 'FTR': -0.06417112299465245, 'NE': -0.0459183673469387, 'WYNN': 0.16292729898892636, 'URI': 0.1844079299874977, 'PCG': 0.3325581395348839, 'LYB': 0.1724137931034483, 'MCHP': 0.07845862286797212, 'RL': 0.09154375614552608, 'PVH': 0.11814845507280697, 'GPS': -0.03821656050955415, 'JPM': 0.05668845741047909, 'EXPE': 0.16063089258965552, 'MAR': 0.12442246899570393, 'WHR': 0.2380178716490657, 'NTRS': 0.05722599418040736, 'PNC': 0.08110975112199112}",{}
2019-07-01,"{'COV': 0.0, 'GME': -0.27305605786618453, 'DNR': -0.1307692307692309, 'SWN': -0.31464174454828653, 'POM': 0.06779743608235565, 'LLY': -0.021196549825656105, 'FTR': -0.24999999999999997, 'KR': -0.03139643861293337, 'RCL': -0.04638094439318964, 'NLSN': 0.019918515165233196, 'EQT': -0.051997463538364, 'BIIB': 0.0051988672386829105, 'AMT': 0.03225326254155709, 'MAC': -0.018062397372742223, 'CRM': -0.0004528692501778688, 'COG': -0.17262693156732895, 'NE': 0.1435897435897436, 'V': 0.015208907254361668, 'VZ': -0.027419647721082224, 'VNO': -0.005511022044088266}",{}
2019-08-01,"{'COV': 0.0, 'GME': -0.012437810945273478, 'HAR': 0.12084592145015106, 'SWN': -0.28181818181818186, 'PCG': -0.4200887902330744, 'ALXN': -0.11224669603524225, 'DNR': 0.0, 'CSX': -0.03869565217391307, 'VAR': -0.09669992325402907, 'PKI': -0.040697674418604654, 'COG': -0.10192102454642478, 'DLTR': 0.0007885657959585835, 'PVH': -0.14282478196851284, 'RL': -0.1506296733569461, 'MHK': -0.04421577297210387, 'NFLX': -0.09406322282189669, 'DOV': -0.024997363147347372, 'AMG': -0.10022482546444206, 'WAT': 0.00317204810150548, 'TEL': -0.004767712606719067}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'NBR': 0.1115571776155718, 'IFF': 0.1315199102636006, 'PXD': 0.04775541143771584, 'PCG': -0.03567984570877524, 'BLK': 0.06702366979655719, 'TPR': 0.2953500255493102, 'FTR': 0.08749999999999994, 'PVH': 0.16781548250265108, 'MAT': 0.17181069958847736, 'PRU': 0.137022397891963, 'MHK': 0.0620612908748502, 'GT': 0.2760180995475112, 'BEN': 0.11987256073277586, 'BBY': 0.10258085592943485, 'CPRI': 0.2748942714340636, 'PBI': 0.3019962514503318, 'EOG': 0.02283552815914836}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'MAT': 0.04097646033129894, 'FLR': -0.16402953586497895, 'HOT': 0.5758513931888545, 'SBUX': -0.0459388246076298, 'STX': 0.0745672436750999, 'DIS': -0.00669127826488236, 'BLK': 0.03607113392611607, 'EXC': -0.05684479454971262, 'AXP': -0.008191825241061471, 'PRU': 0.004480183802412413, 'MRK': 0.029415339735018864, 'NOV': 0.05943396226415102, 'POM': -0.07812629150330085, 'LHX': -0.01584311452446506, 'NAVI': 0.07166123778501636, 'INTU': -0.03608344296184936, 'DISCA': 0.012772351615326817}",{}
2019-11-01,"{'COV': 0.0, 'QEP': -0.026976688296082768, 'POM': 0.01694984630917877, 'DNR': -0.01980198019801982, 'OI': 0.16449704142011842, 'MNK': 0.2200647249190939, 'WDC': -0.028577059519117123, 'CHRW': 0.033470507544581585, 'ROP': 0.05963722164872429, 'DVN': 0.064211050273768, 'BAX': 0.06286759900666564, 'CHK': -0.5555555555555556, 'PSA': -0.058517495395948346, 'PCG': 0.161993769470405, 'RRC': -0.14108910891089105, 'CSCO': -0.03277621011504228, 'EIX': 0.10131728736379894, 'FSLR': 0.05702257941063919, 'VTR': -0.10454691002241437, 'MDLZ': -0.002495680552889279}",{}
2019-12-01,"{'COV': 0.0, 'DNR': 0.4099999999999999, 'RRC': 0.3661971830985915, 'FOSL': 0.06056527590847916, 'GE': -0.012400354295836918, 'FCX': 0.15357458075904679, 'QEP': 0.3719412724306689, 'TRIP': 0.06372549019607844, 'FTR': 0.34848484848484845, 'AVGO': 0.004720641489912172, 'BEN': -0.04765450483991069, 'GNW': 0.11111111111111122, 'TAP': 0.06900702106318952, 'ADBE': 0.06658689606105676, 'ADSK': 0.015330123415795064, 'TMO': 0.029807631261507345, 'POM': 0.0, 'GILD': -0.02475928473177448, 'TIF': 0.004761185006045915, 'AVY': 0.004342431761786618}",{}
