,long,short
2017-05-01,"{'DNR': -0.3139013452914798, 'NE': -0.15800415800415799, 'GWW': -0.10181798026826282, 'EOG': -0.024038461538461443, 'NBR': -0.1456270716436664, 'ORLY': -0.025599742392529323, 'PXD': -0.03742461865909888, 'AEE': 0.0357856857257097, 'MCK': 0.17904975682753466, 'POM': -0.08683562538735987, 'CME': 0.006355530259912746, 'HOG': -0.0699941509066094, 'IBM': -0.03705308775731308, 'PSA': 0.023850451224752888, 'HAS': 0.05802939575394679, 'LHX': 0.010217596972563844, 'NSC': 0.059729901205474514, 'NVDA': 0.3796064055566274, 'DE': 0.09102964857440574, 'HSY': 0.07319515369980978, 'ED': 0.05322009907997156, 'ADBE': 0.056291883842144466, 'MAC': -0.07125700560448363, 'PNC': -0.01644231637907664, 'YUM': 0.10541493111182311, 'BXP': -0.043587958935096496, 'LMT': 0.049722199855060885, 'AAPL': 0.057107790051259814, 'URI': -0.009835169838812479, 'MUR': -0.058058925476603115}",{}
2017-06-01,"{'DNR': -0.03773584905660381, 'AVP': 0.11470588235294121, 'POM': -0.006173807919823519, 'RIG': -0.09560439560439553, 'NBR': -0.06724715678310318, 'NE': -0.10396039603960394, 'ALXN': 0.24317972821089195, 'CRM': -0.03777777777777784, 'BEN': 0.07122668174109655, 'CCI': -0.008698524554062895, 'SPG': 0.050353291186314694, 'CB': 0.017258124766529714, 'VRSN': 0.026615129762562084, 'QEP': 0.005976520811099227, 'WYNN': 0.017606490872210966, 'IBM': 0.0067430883344572244, 'DIS': -0.013668088406359021, 'PVH': 0.07985223074737148, 'MET': 0.0804540967423494, 'KSU': 0.09668297988036977, 'MAS': 0.022468793342579816, 'PPG': 0.032640949554896256, 'XEC': -0.127083534059158, 'OKE': 0.046161205453240844, 'ADSK': -0.09756534192624423, 'ORLY': -0.1018313213435164, 'HON': -0.001999333555481582, 'WMB': 0.06956155143338964, 'FAST': 0.00606366851945432, 'GS': 0.04369172783177942}",{}
2017-07-01,"{'DNR': -0.06410256410256415, 'POM': -0.00931359803885164, 'IVZ': -0.019263264616424476, 'TDC': 0.07645466847090669, 'NE': 0.09289617486338794, 'ADSK': 0.09346624555862627, 'XEC': 0.046950416849495406, 'INTU': 0.02799509127166748, 'HSY': -0.016274864376130245, 'LRCX': 0.11743296442100574, 'GOOG': 0.020083755399153733, 'CCI': 0.0005534646889528133, 'BKNG': 0.08032827919708997, 'KLAC': 0.003498542274052445, 'SRCL': 0.00626631853785906, 'SBUX': -0.08342361863488632, 'CMG': -0.1732522065366394, 'NBR': -0.06090288458943845, 'RCL': 0.030610255410411392, 'BLK': 0.001449975833736087, 'COST': -0.01062049433573639, 'GOOGL': 0.013158740704228341, 'CNP': 0.025840853158326602, 'MCHP': 0.02975385447660269, 'RTN': 0.05930615672847088, 'ROK': 0.014402618657937733, 'K': -0.022850751038670496, 'SYK': 0.056539205475375866, 'CTXS': -0.01241044012282496, 'VMC': -0.03229723166585728}",{}
2017-08-01,"{'CMG': -0.07954545454545456, 'EMC': 0.0, 'KIM': -0.03317249698431829, 'POM': -0.07547553006440688, 'UNH': 0.028421394543092247, 'NFLX': -0.042632473012219854, 'CRM': 0.04509138666958509, 'MRO': -0.08658743633276737, 'HBAN': -0.056313993174061446, 'HAL': -0.08303616912888431, 'IQV': 0.05969984550871768, 'DAL': -0.04593487168427853, 'NSC': 0.06876871257485039, 'SHW': 0.008871410279861061, 'IPG': -0.0597171293871137, 'LB': -0.20738853503184715, 'XEC': 0.009765830095558044, 'ISRG': 0.06997028659062582, 'RTX': 0.012210889240051636, 'FLS': -0.044845360824742136, 'EOG': -0.10455880752910456, 'CAH': -0.13202084539664155, 'HUM': 0.11218457737780134, 'ANDV': -0.0024385287543181758, 'PPG': -0.00480240120060034, 'PBCT': -0.04615384615384608, 'UNP': 0.028630705394190777, 'BDX': -0.0111844139779405, 'LUV': -0.06470696986503975, 'MKC': -0.0017634740438665357}",{}
2017-09-01,"{'AVP': -0.06451612903225812, 'CHK': 0.1780821917808219, 'PXD': 0.13519905400078838, 'DNR': 0.25233644859813087, 'POM': 0.08965872770388704, 'GME': 0.13301539544858057, 'NBR': 0.24541851563293943, 'HAR': 0.2696747333683061, 'MAT': -0.04797047970479711, 'UAA': 0.016656384947563205, 'MCK': 0.027653265292048958, 'MTB': 0.08329133971636307, 'NAVI': 0.1336244541484717, 'SJM': -0.0006206682528188918, 'AMP': 0.07062103143874869, 'KEY': 0.08985879332477538, 'DFS': 0.09066330209084357, 'SRCL': -0.004863137418368686, 'DVA': 0.012099522835719169, 'PRU': 0.038913927668462196, 'QEP': 0.1306021890440097, 'DISCK': -0.037529691211401386, 'ADP': 0.03162530024019212, 'NOV': 0.16577896138482037, 'FTR': -0.08613618395045457, 'FOSL': 0.12139423076923074, 'DVN': 0.16938435940099833, 'LMT': 0.01415358744394626, 'K': -0.047338274932614596, 'CAH': -0.0044880319148935515}",{}
2017-10-01,"{'AVP': -0.03404255319148939, 'FTR': 0.03681467128783124, 'TRIP': -0.087800875273523, 'MHK': 0.05480335267569308, 'TPR': 0.022394249377937384, 'CCI': 0.06749477849840607, 'EFX': 0.022924592722661147, 'IQV': 0.13586214143112318, 'AGN': -0.13861689106487152, 'CRM': 0.09197609901835259, 'GT': -0.0759493670886076, 'AAPL': 0.09579628132578819, 'BBBY': -0.14971209213051828, 'LMT': -0.008484221417485702, 'NEM': -0.03130384836300986, 'C': 0.005879758929883959, 'FAST': 0.035154394299287337, 'THC': -0.13296903460837886, 'PM': -0.05922503412790087, 'PDCO': -0.038224051749485365, 'DIS': -0.015134119611731582, 'CMG': -0.11694975804618248, 'ADBE': 0.16937045196608588, 'DGX': 0.00308113659705592, 'ALXN': -0.14528571428571432, 'MNK': -0.15252876639015242, 'MAT': -0.08489954633830205, 'ACN': 0.06286867432474383, 'WY': 0.05427631578947364, 'FOSL': -0.1625929861849097}",{}
2017-11-01,"{'EMC': -0.010982863896001546, 'NBR': 0.055949959706819305, 'NAVI': 0.025092936802973937, 'CMG': 0.11949246046340571, 'FOSL': -0.10943396226415096, 'AGN': -0.011646562481430742, 'JWN': 0.1532947339398951, 'ALXN': -0.08468783862632322, 'CMCSA': 0.035380116959064144, 'XRX': -0.022418228592429233, 'GNW': 0.0149700598802396, 'EXPE': -0.02442810457516347, 'CSX': 0.10317297850562945, 'MNK': -0.313188542650299, 'EW': 0.14507620164126622, 'AET': 0.05417233425986159, 'GD': 0.01761538863624486, 'PSA': 0.024239518406051798, 'CAH': -0.02664461595001843, 'TSCO': 0.13458555919352064, 'GT': 0.07226771092915632, 'PVH': 0.05668111943240046, 'RTN': 0.05607422775472562, 'LM': 0.03822762814943528, 'SRCL': -0.06526642232872844, 'WHR': 0.028639936059677712, 'JNJ': 0.0024640024640024114, 'AMG': 0.05874952136097593, 'ECL': 0.04487534626038794, 'UAA': 0.06575781876503596}",{}
2017-12-01,"{'FTR': -0.14898974003902568, 'FOSL': 0.10212765957446805, 'HPQ': -0.01068158697863687, 'MNK': 0.03013698630136987, 'CTL': 0.14661984196663738, 'LRCX': -0.028488760293790365, 'HOT': -0.1712962962962963, 'KR': 0.0715754833401893, 'NRG': 0.025820730357801525, 'HP': 0.09026655896607429, 'ADSK': -0.03657752044848823, 'INTC': 0.03205128205128209, 'ATI': 0.05414847161572062, 'CMCSA': 0.07788873038516417, 'BSX': -0.0541777947348341, 'CSCO': 0.03249414519906343, 'FLIR': 0.002446619217081838, 'NWL': 0.0, 'MU': -0.014617780972921147, 'CMI': 0.05940594059405945, 'BKR': 0.05346250448510938, 'EBAY': 0.09764810955641541, 'FITB': -0.0032409074540871393, 'AET': -0.006900389538118981, 'KMX': -0.07084902926687918, 'XEC': 0.0425852146967685, 'ETN': 0.013032348149872057, 'ROK': 0.01766958424507653, 'AMAT': -0.017034068136272573, 'STZ': 0.050102493206845546}",{}
2018-01-01,"{'HAR': 0.07674418604651163, 'PCG': -0.043076229138475496, 'FTR': 0.2061855670103092, 'MAT': 0.02723735408560311, 'BDX': 0.12947499760053757, 'AN': 0.16457164958421966, 'MET': -0.05397788857576419, 'XEL': -0.053336308859629554, 'HUM': 0.130212800718866, 'JWN': 0.011140819964349376, 'UAA': -0.0500342700479781, 'PXD': 0.049376910416176846, 'MMM': 0.06246560264171714, 'UNH': 0.07130426602699777, 'BWA': 0.09495729971533147, 'ETFC': 0.050723161540028414, 'KSS': 0.1821929101401483, 'URI': 0.0473629424011105, 'TGNA': 0.024626865671641796, 'CI': 0.020637254901960823, 'DHI': -0.045070422535211305, 'RRC': -0.1928406466512702, 'LUV': -0.0775593008739076, 'ISRG': 0.17336703906058884, 'SWN': -0.2535211267605633, 'HPQ': 0.10096889342172363, 'EMR': 0.030889810972798606, 'NTAP': 0.11198768520300174, 'SRE': -0.0020187746038153693, 'SYY': 0.04201977401129948}",{}
2018-02-01,"{'SWN': -0.1271393643031785, 'LRCX': 0.009821329486183611, 'JNPR': -0.004977187888842845, 'RRC': -0.06393678160919544, 'DISCA': -0.024077046548956718, 'LEN': -0.09048083170890188, 'UAA': 0.20319303338171255, 'COP': -0.0746322210261931, 'STZ': -0.014533232342359504, 'REGN': -0.12612833728762715, 'OXY': -0.1255935058967683, 'DHI': -0.13307741522712735, 'CHK': -0.19197707736389685, 'PEAK': -0.0883325460557393, 'CI': -0.05512115069022114, 'AEP': -0.036714670042728284, 'KIM': -0.05899705014749267, 'CSX': -0.03872395353125566, 'AMAT': 0.08527739658890417, 'TGNA': -0.1107871720116619, 'DIS': -0.0502698097131497, 'UNM': -0.02715025906735756, 'CAT': -0.04096035881538162, 'CLX': -0.08828382838283826, 'VTR': -0.13599668805630305, 'NTAP': -0.013351829374024677, 'MUR': -0.19191919191919196, 'HPQ': 0.006976744186046446, 'GE': -0.11342281879194627, 'FAST': 0.002353864260494401}",{}
2018-03-01,"{'COV': 0.0, 'TGNA': -0.15144418423106956, 'FTR': 0.07225433526011561, 'HOT': 2.0950413223140494, 'CHK': 0.06713780918727916, 'REGN': 0.07494927423130947, 'GOOG': -0.06867231714912393, 'GOOGL': -0.06525226670512092, 'GE': -0.047547169811320816, 'SWN': 0.20612813370473546, 'EMC': 0.24620949804873676, 'KIM': -0.03230890464933019, 'NBR': 0.08612952916750376, 'MLM': 0.01591511936339526, 'NE': -0.04134366925064603, 'HBAN': -0.02569593147751602, 'CI': -0.14143793527242934, 'RRC': 0.08924485125858124, 'DNR': 0.25688073394495414, 'NAVI': 0.030141843971631194, 'BIIB': -0.04959911145048773, 'VLO': 0.024721279689772252, 'CTL': -0.051428571428571476, 'CL': 0.04085393948702191, 'ORLY': 0.015392193079669991, 'D': -0.07972112761442869, 'BKR': 0.04983792544570504, 'AMG': 0.002221259074655957, 'APH': -0.0531112861483065, 'IPG': 0.0014374700527071194}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'POM': -0.10511696651546812, 'GOOG': -0.0053675133454566875, 'NE': 0.26558265582655827, 'PBI': -0.05892350672941081, 'RIG': 0.25967413441955184, 'NFLX': 0.07028841542782757, 'EXPE': 0.0507889085986369, 'NEM': -0.002705627705627744, 'GS': -0.051467531387710964, 'LRCX': -0.08152400835073072, 'ZBH': 0.0576131687242798, 'URBN': 0.09014618299945873, 'GT': -0.04993958920660485, 'PPL': 0.021411578112609148, 'UPS': 0.08791208791208796, 'HAR': -0.3465909090909091, 'QEP': 0.2518065591995553, 'GME': 0.09112669137676942, 'F': 0.029743589743589656, 'AVGO': -0.019397055386772506, 'CVX': 0.09847608024691351, 'WAT': -0.05231125194909716, 'UNH': 0.0821476000758869, 'FB': 0.08991825613079017, 'DISCK': 0.13194090677534387, 'ALXN': 0.06539262747939498, 'BIIB': 0.00580839644143828, 'ZTS': 0.005119453924914523}",{}
2018-05-01,"{'COV': 0.0, 'HAR': -0.04521739130434783, 'FTR': -0.10481927710843385, 'POM': -0.009520555096771847, 'AVP': -0.28853754940711457, 'REGN': -0.008615851846961389, 'PBI': -0.10877875545703357, 'RCL': -0.031213535589264953, 'NOC': 0.015636059455633528, 'GOOGL': 0.08235757158319398, 'GOOG': 0.07036876270149758, 'DLTR': -0.13816132735051648, 'CMCSA': -0.006356641017062605, 'AVY': 0.004100410041004208, 'RRC': 0.14749262536873156, 'NLSN': -0.03651685393258424, 'BA': 0.06444116446314725, 'GT': -0.03164556962025317, 'LMT': -0.012394235854045478, 'MAS': -0.012503397662408287, 'LEG': 0.0210526315789474, 'GNW': 0.24637681159420297, 'EMC': -0.04477492154958625, 'AVGO': 0.09194258917152193, 'LB': -0.009138381201044423, 'BLK': 0.03138247520269992, 'PM': -0.022909346451159655, 'OI': -0.08299798792756533, 'MS': -0.024299835255354195, 'PDCO': -0.09904306220095696}",{}
2018-06-01,"{'EMC': -0.0037042642853159775, 'AVP': -0.1049723756906077, 'COV': 0.0, 'HAR': -0.034071550255536626, 'FTR': -0.27762803234501343, 'POM': 0.0631177423039863, 'CTL': 0.04438466711499665, 'PBI': -0.058246763723920576, 'DVN': 0.05802901450725364, 'GAS': -0.03804347826086957, 'GWW': -0.0045587101531859246, 'GNW': 0.2857142857142857, 'ABC': 0.03165033911077614, 'NI': 0.040302267002518925, 'NBL': -0.01163467132053536, 'THC': -0.055164649591894196, 'VNO': 0.06000643500643507, 'HAS': 0.058395929246425886, 'BKR': -0.05579268292682922, 'RCL': -0.012582384661473987, 'KMI': 0.05617977528089885, 'NWL': 0.09292452830188691, 'RHI': 0.013807667316439154, 'NFX': 0.02891156462585039, 'MAT': 0.053915275994865314, 'URI': -0.08424317617865995, 'DISCK': 0.2865792129162462, 'ROK': -0.06127508854781579, 'RIG': 0.06497622820919179, 'GRMN': 0.017110601517022383}",{}
2018-07-01,"{'COV': 0.0, 'FTR': -0.018796992481203107, 'AVP': -0.012422360248447215, 'XRX': 0.09115770282588878, 'HRB': 0.11041162227602912, 'DNR': -0.046511627906976875, 'THC': 0.12765957446808526, 'MNK': 0.2710027100271003, 'NAVI': 0.022471910112359533, 'GNW': 0.03370786516853921, 'DRI': 0.00757352217960063, 'FAST': 0.20455560518088425, 'XEC': -0.022340643574502897, 'FOSL': -0.024934871604019415, 'KIM': -0.0006770480704129849, 'NBR': -0.06123339149107502, 'AIZ': 0.068427978540338, 'ATI': 0.12505058680696074, 'KMI': 0.021998742928975575, 'MOS': 0.08391352143642357, 'CHRW': 0.10237109522017328, 'MAT': -0.029357798165137748, 'KR': 0.02131569276001464, 'NVDA': 0.04600765360966598, 'GT': 0.05486399262332862, 'BSX': 0.033835742848354396, 'WMB': 0.10964725881852946, 'PWR': 0.03019213174748405, 'CNX': -0.0713063320022818, 'CAH': 0.021691013722886163}",{}
2018-08-01,"{'COV': 0.0, 'DNR': 0.251685393258427, 'FTR': 0.09243697478991605, 'DISCK': 0.04995904995904991, 'UAA': 0.030745967741935457, 'DISCA': 0.054566123531640684, 'NLSN': 0.12895716945996274, 'NBR': 0.04575258105415684, 'FOSL': -0.12874711760184465, 'AVP': 0.24374999999999994, 'EBAY': 0.037741638539429176, 'AVGO': -0.018926677370700213, 'VMC': -0.02482746257954644, 'ABC': 0.1065209101309266, 'NWL': -0.15654405474764757, 'CHK': -0.008948545861297539, 'FB': 0.010348990973379997, 'VNO': 0.09090909090909084, 'CMG': 0.09236781609195403, 'EA': -0.12928982725527835, 'HES': 0.03960872354073122, 'MLM': -0.0022972076165194174, 'EQT': 0.042382588774341326, 'KR': 0.07785282616423751, 'XOM': 0.0013670539986328683, 'SYY': 0.11314840934022878, 'JEF': -0.039325842696629205, 'TAP': 0.029143601432758046, 'CNX': -0.013003095975232143, 'WHR': -0.038963169551308345}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'CHK': 0.006726457399103139, 'GNW': -0.10322580645161299, 'SJM': -0.0074535429855013685, 'FCX': 0.021837349397590432, 'PPL': -0.008915304606240787, 'WMB': -0.07010785824345148, 'IVZ': -0.049111318989710044, 'CNX': -0.1039448966812774, 'VFC': 0.022696929238985367, 'RTX': 0.05955678670360116, 'MAT': 0.023468057366362413, 'AVY': 0.03625916385971861, 'DLTR': 0.013673088875077616, 'PDCO': 0.07636539391010141, 'GT': 0.028385295486272825, 'BBBY': -0.15114127082048123, 'AIZ': 0.05206645056726095, 'WDC': -0.043789253314724316, 'UNP': 0.08687205106855385, 'GD': 0.06361156573922529, 'ROP': -0.007254483202820388, 'SRCL': -0.04647383815404614, 'AMT': -0.017651573292402155, 'AME': 0.03278255122273615, 'AMG': -0.06356643356643359, 'FOSL': 0.031914893617021385, 'KR': -0.07707509881422925, 'TIF': 0.061836245289482686}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'SWN': 0.021032504780114612, 'KLAC': -0.10658658251043468, 'WMB': -0.11037891268533771, 'SJM': 0.051649928263988586, 'PHM': -0.01195383347073383, 'DFS': -0.09821428571428578, 'PNC': -0.05733909553943514, 'CHK': -0.2251655629139073, 'EQT': -0.23741610738255034, 'NTRS': -0.0816892725030825, 'CB': -0.06943583384996896, 'ROP': -0.05288786690112283, 'ABBV': -0.16952941176470585, 'REGN': -0.16527644496936594, 'ETFC': -0.061520603598374926, 'TXN': -0.13031576889236496, 'DAL': -0.056173725771715644, 'PG': 0.07387796268280401, 'SLB': -0.16155492154065612, 'WYNN': -0.2072243346007605, 'STT': -0.1827104567761419, 'EFX': -0.22813835989117767, 'DE': -0.10729145351613134, 'PRGO': -0.0016067776803973042, 'FDX': -0.09128718753978692, 'HRL': 0.11073209131461556, 'NWL': -0.22054054054054054, 'TDC': -0.04059040590405902}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'NOC': -0.009058253943463974, 'NBR': -0.35400626110500044, 'FTR': -0.26844262295081966, 'AMZN': 0.041046361939723996, 'CHK': -0.18888888888888888, 'NFLX': -0.060606060606060545, 'GNW': 0.09647058823529416, 'QEP': -0.1037903464613563, 'POM': -0.24491711253398823, 'LMT': 0.02334712936432142, 'DO': -0.11578947368421055, 'NWL': 0.4854570637119114, 'GWW': 0.10768895507209543, 'REGN': 0.07861356932153385, 'NVDA': -0.22943517816527667, 'NBL': -0.050309278350515414, 'AVP': 0.16574585635359107, 'ATI': 0.0003809523809524405, 'ADBE': 0.021164882575603356, 'WMB': 0.02042669087607804, 'BKNG': 0.004859963988463609, 'BIIB': 0.09621259402818388, 'THC': 0.006952491309385852, 'WY': 0.0024291497975709423, 'PBI': 0.2482024137876058, 'GE': -0.25130890052356025, 'ITW': 0.09001151884153351}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'POM': -0.15669165217173678, 'NE': -0.394919168591224, 'EMC': 0.18474176578817786, 'NBR': -0.39028856475342555, 'GE': 0.005563282336578586, 'FTR': -0.3497267759562842, 'AFL': -0.012337371018393835, 'SO': -0.0671201814058957, 'EXC': -0.02697800952165037, 'CHK': -0.3114754098360656, 'NOC': -0.06672649939516914, 'QEP': -0.3453496926691506, 'NFX': -0.17221908526256355, 'GAS': -0.07872340425531915, 'PRGO': -0.3859278518037049, 'CBRE': -0.0959584556333258, 'NTAP': -0.11990704879938024, 'NOV': -0.21993232851430325, 'PCG': -0.09695817490494299, 'ETN': -0.1282279608192343, 'SJM': -0.10483547351524881, 'RRC': -0.36086662153012866, 'GS': -0.13890812250332896, 'NFLX': -0.08707663972168209, 'MRO': -0.18623481781376514, 'EOG': -0.18580854929712148, 'TIF': -0.12742134139514047, 'BBY': -0.19273654029945844}",{}
2019-01-01,"{'COV': 0.0, 'QEP': 0.5063757016989476, 'POM': -0.03498272920221391, 'CHK': 0.425, 'AVP': 0.5743243243243243, 'DNR': 0.23030303030303026, 'NBR': 0.5178969729155601, 'HOT': 0.1810344827586207, 'MNK': 0.40038436899423446, 'JEF': 0.2131681877444589, 'RIG': 0.2547584187408492, 'F': 0.19020172910662814, 'AGN': 0.08905120833009564, 'TAP': 0.19211267605633797, 'LRCX': 0.2706191543634536, 'UAA': 0.18922018348623837, 'PRGO': 0.20671283963771972, 'MTB': 0.16603773584905657, 'C': 0.2718827415359208, 'UNP': 0.1726635157798445, 'MCO': 0.15347704119297204, 'ACN': 0.10517418785829782, 'MKC': -0.10260405074560426, 'PXD': 0.10514612452350694, 'GL': 0.1388238534637102, 'PM': 0.16020543406229293, 'CMG': 0.23789823060561446, 'BKNG': 0.08370140428677011, 'ABC': 0.1305985768103809, 'CPB': 0.09274711168164304}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'GME': 0.03448244339010323, 'FTR': 0.5326633165829144, 'HAR': 0.014814814814814815, 'POM': 0.08981981498084941, 'MKC': 0.09914897132942245, 'MDT': 0.018384919711426556, 'KMB': 0.04692632566870014, 'COL': 0.05115511551155118, 'AMGN': 0.027055792068115526, 'M': -0.05419354838709684, 'CME': -0.005834371813753264, 'AGN': -0.039828998931243344, 'QCOM': 0.07690673465052045, 'NVDA': 0.06864176924681831, 'FISV': 0.02493041268304493, 'KMX': 0.057021276595744706, 'HSY': 0.050477489768076325, 'CLX': 0.053548076261270575, 'CSC': 0.0, 'ABBV': -0.012489818083084466, 'BMY': 0.054210413541889886, 'ICE': 0.0014565677966101621, 'V': 0.09589143240623357, 'FIS': 0.034522999124769006, 'PFE': 0.011010521164668531, 'BAX': 0.015842402534784288, 'MCD': 0.030450106893164675}",{}
2019-03-01,"{'COV': 0.0, 'PCG': 0.04093567251461984, 'NWL': -0.05750165234633185, 'CA': 0.06338028169014084, 'CNX': 0.005602240896358424, 'CVS': -0.07256764020784813, 'DO': 0.09613375130616508, 'AN': 0.00563063063063051, 'UNH': 0.019077700568540752, 'NOV': -0.055236728837876586, 'TPR': -0.07791429427629602, 'MYL': 0.06621519939804371, 'CPRI': -0.048460898502495804, 'TRIP': -0.04047818791946308, 'ABC': -0.05004282393246058, 'RHI': -0.04999249361957662, 'DNR': 0.05670103092783499, 'ORLY': 0.04073974805682119, 'IFF': 0.011580822805312542, 'MCHP': -0.056065002901915406, 'HAS': -0.008932882665379154, 'EA': 0.049571413818031575, 'EOG': 0.005723542116630682, 'STT': -0.0852668213457076, 'CF': -0.038884812912692676, 'XEC': -0.03446808510638308, 'OMC': -0.04006057268722462, 'SJM': 0.09685940710302325, 'ETN': 0.0002157962883037982, 'PVH': 0.047980015505211415}",{}
2019-04-01,"{'COV': 0.0, 'BIIB': -0.04111766428242768, 'FTR': 0.41791044776119424, 'FOSL': -0.05221174764321965, 'NWL': -0.06638714185884004, 'KR': 0.042446941323345797, 'HUM': -0.048011438461827864, 'URI': 0.21913660351241443, 'DNR': 0.06190476190476185, 'SCHW': 0.056092387461701684, 'TGNA': 0.12283236994219648, 'LEG': -0.07316468253968261, 'MNST': 0.0959911732254505, 'NTRS': 0.08326670474014856, 'MCK': 0.010574277854195359, 'AIZ': -0.003446418955304181, 'MPC': 0.006825341267063363, 'CCL': 0.07578861122490788, 'GME': -0.15937803692905722, 'MOS': -0.04703703703703702, 'BA': -0.021021339844994203, 'WBA': -0.15701119157340354, 'TDC': 0.03153357531760437, 'HOG': 0.03190255220417638, 'UNM': 0.09291485394655072, 'STI': 0.09465020576131693, 'BMY': -0.025131118881118852, 'STT': 0.018050541516245466, 'PRU': 0.14031052328924673, 'JWN': -0.07426679280983918}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'BA': -0.09232808526754328, 'LLY': -0.003948753948753849, 'RIG': -0.21119592875318066, 'ISRG': -0.09139774437559858, 'CHRW': 0.012872717719690056, 'DAL': -0.11506753201192765, 'RRC': -0.1343784994400895, 'CNX': -0.14222222222222225, 'EA': -0.020313651194611166, 'NE': -0.2651515151515152, 'BKR': -0.09899694723070213, 'AZO': -0.0025249827621370447, 'XLNX': -0.15166835187057634, 'DNR': -0.3513513513513514, 'CTAS': 0.019394951744617566, 'PFG': -0.0901866568102015, 'SPGI': -0.029615050121298114, 'CSCO': -0.07088513638894044, 'GME': -0.12471131639722864, 'EOG': -0.14557837607747146, 'WAT': -0.05836265540699037, 'PKI': -0.0998745032419997, 'SLB': -0.18623279098873602, 'JPM': -0.08430913348946135, 'MNK': -0.4349804941482445, 'THC': -0.08145421076852276, 'ADS': -0.14130642998531398, 'CVX': -0.040257791118566276}",{}
2019-06-01,"{'COV': 0.0, 'DNR': -0.17333333333333334, 'PBI': 0.17582193773639798, 'POM': -0.1503532378642282, 'URI': 0.1844079299874977, 'RIG': 0.023961661341853093, 'LYB': 0.1724137931034483, 'MCHP': 0.07845862286797212, 'FTR': -0.06417112299465245, 'PVH': 0.11814845507280697, 'NE': -0.0459183673469387, 'WYNN': 0.16292729898892636, 'MNK': 0.058823529411764684, 'RTX': 0.029575100090404132, 'TEL': 0.12907886815171582, 'WHR': 0.2380178716490657, 'GPS': -0.03821656050955415, 'EXPE': 0.16063089258965552, 'NTRS': 0.05722599418040736, 'EOG': 0.12959070112526264, 'PCG': 0.3325581395348839, 'AGN': 0.3723546075654059, 'PNC': 0.08110975112199112, 'SWN': -0.1222222222222222, 'BKNG': 0.1303647874585469, 'ALXN': 0.14924980257962614, 'EXPD': 0.09207646286297975, 'FLR': 0.21378288254909225, 'NKE': 0.08686551543694401, 'ZION': 0.07108433734939766}",{}
2019-07-01,"{'COV': 0.0, 'DNR': -0.1307692307692309, 'GME': -0.27305605786618453, 'POM': 0.06779743608235565, 'SWN': -0.31464174454828653, 'LLY': -0.021196549825656105, 'AMT': 0.03225326254155709, 'NEE': 0.013700000000000045, 'MCD': 0.008881256133464192, 'NLSN': 0.019918515165233196, 'AVB': 0.023087071240105454, 'KR': -0.03139643861293337, 'UNP': 0.05173444976076559, 'ADS': 0.10536550234065535, 'FTR': -0.24999999999999997, 'PAYX': 0.004088712675009448, 'CMS': 0.007639012257949897, 'COG': -0.17262693156732895, 'CVX': -0.017961570593149588, 'PEG': -0.02832014072119612, 'MMC': -0.011265604384451431, 'GWW': 0.07978964891041175, 'NE': 0.1435897435897436, 'AIV': -0.018465326220763204, 'REGN': -0.040458423853153305, 'CLX': 0.06425568826316137, 'BIIB': 0.0051988672386829105, 'SJM': -0.04078361531611753, 'MUR': -0.0413533834586467, 'COL': 0.09090909090909091}",{}
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'HAR': 0.12084592145015106, 'DNR': 0.0, 'GME': -0.012437810945273478, 'PCG': -0.4200887902330744, 'CSX': -0.03869565217391307, 'COG': -0.10192102454642478, 'ALXN': -0.11224669603524225, 'PXD': -0.09244391085765744, 'DLTR': 0.0007885657959585835, 'WAT': 0.00317204810150548, 'RL': -0.1506296733569461, 'AMP': -0.1035045402951192, 'PKI': -0.040697674418604654, 'FTR': -0.4202898550724637, 'VAR': -0.09669992325402907, 'NDAQ': 0.03778977453159741, 'LLY': 0.042068771666822775, 'TRV': 0.004624439461883384, 'CTXS': -0.017339184416140473, 'PDCO': -0.15600211528291905, 'VRSN': -0.03658017864738414, 'NFLX': -0.09406322282189669, 'AMG': -0.10022482546444206, 'EOG': -0.1167856710637782, 'A': 0.02130126068685696, 'SJM': -0.05127968215836641, 'AON': 0.03128164135358382, 'UNH': -0.0609512145335782}",{}
