,long,short
2018-08-01,"{'COV': 0.0, 'DISCK': 0.04995904995904991, 'UAA': 0.030745967741935457, 'DNR': 0.251685393258427, 'AVP': 0.24374999999999994, 'HOT': -0.0880503144654088, 'NLSN': 0.12895716945996274, 'CHK': -0.008948545861297539, 'EBAY': 0.037741638539429176, 'HAR': -0.05309734513274336, 'NBR': 0.04575258105415684, 'AVGO': -0.018926677370700213, 'HRL': 0.09498986388647555, 'DISCA': 0.054566123531640684, 'CMCSA': 0.030532131433556185, 'M': -0.07255705090696316, 'COP': 0.026719229084537867, 'GPS': 0.009988901220865688, 'EQT': 0.042382588774341326, 'VMC': -0.02482746257954644}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'CHK': 0.006726457399103139, 'GNW': -0.10322580645161299, 'AVY': 0.03625916385971861, 'WMB': -0.07010785824345148, 'SJM': -0.0074535429855013685, 'HAR': 0.12149532710280374, 'IVZ': -0.049111318989710044, 'AIZ': 0.05206645056726095, 'KIM': -0.021150033046926652, 'RTX': 0.05955678670360116, 'GT': 0.028385295486272825, 'BBBY': -0.15114127082048123, 'DLTR': 0.013673088875077616, 'PDCO': 0.07636539391010141, 'CAT': 0.10611840097650287, 'CNX': -0.1039448966812774, 'LNC': 0.032873636946760695, 'UAA': 0.034617259873232435}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'KLAC': -0.10658658251043468, 'REGN': -0.16527644496936594, 'SJM': 0.051649928263988586, 'SWN': 0.021032504780114612, 'RHI': -0.14618768328445755, 'ADP': -0.04823989569752283, 'STT': -0.1827104567761419, 'SBUX': 0.024004364429896348, 'SLB': -0.16155492154065612, 'ADBE': -0.09567265234030027, 'GWW': -0.20512523526856818, 'R': -0.2515769400029338, 'NOV': -0.15184838558727193, 'PNC': -0.05733909553943514, 'DAL': -0.056173725771715644, 'PG': 0.07387796268280401, 'UNH': -0.02206222085322662}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'FTR': -0.26844262295081966, 'NVDA': -0.22943517816527667, 'NBR': -0.35400626110500044, 'QEP': -0.1037903464613563, 'NOC': -0.009058253943463974, 'GNW': 0.09647058823529416, 'ADBE': 0.021164882575603356, 'EMC': -0.1201444043321299, 'GE': -0.25130890052356025, 'BDX': 0.09851144190179954, 'CHK': -0.18888888888888888, 'SWN': -0.10575139146567708, 'THC': 0.006952491309385852, 'HAR': -0.01556420233463035, 'NFLX': -0.060606060606060545, 'UNH': 0.07357833352902043, 'AMZN': 0.041046361939723996}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'FTR': -0.3497267759562842, 'NE': -0.394919168591224, 'EMC': 0.18474176578817786, 'POM': -0.15669165217173678, 'GE': 0.005563282336578586, 'BBBY': -0.12260216847372815, 'QEP': -0.3453496926691506, 'GAS': -0.07872340425531915, 'NFX': -0.17221908526256355, 'DO': -0.283763277693475, 'NBR': -0.39028856475342555, 'FLIR': -0.06163328197226496, 'SJM': -0.10483547351524881, 'PFG': -0.11330472103004294, 'EFX': -0.10886075949367095, 'CHK': -0.3114754098360656, 'PRGO': -0.3859278518037049, 'RRC': -0.36086662153012866}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'QEP': 0.5063757016989476, 'HOT': 0.1810344827586207, 'CHK': 0.425, 'NBR': 0.5178969729155601, 'IVZ': 0.1095334685598378, 'LRCX': 0.2706191543634536, 'MNK': 0.40038436899423446, 'DNR': 0.23030303030303026, 'UNP': 0.1726635157798445, 'CVS': 0.01829070896730326, 'ABC': 0.1305985768103809, 'JEF': 0.2131681877444589, 'MCO': 0.15347704119297204, 'MTB': 0.16603773584905657, 'FOSL': 0.10058403634003898, 'HUM': 0.09062343783474967, 'AGN': 0.08905120833009564, 'MKC': -0.10260405074560426}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'GME': 0.03448244339010323, 'PBI': -0.008004016775946702, 'HAR': 0.014814814814814815, 'FTR': 0.5326633165829144, 'M': -0.05419354838709684, 'MDT': 0.018384919711426556, 'KMB': 0.04692632566870014, 'CLX': 0.053548076261270575, 'CINF': 0.06973464940392254, 'ICE': 0.0014565677966101621, 'KR': 0.03787327021121628, 'CME': -0.005834371813753264, 'HIG': 0.04776579352850543, 'AMGN': 0.027055792068115526, 'ABT': 0.06288429290106204, 'NRG': 0.02148388708468647, 'FISV': 0.02493041268304493}",{}
2019-03-01,"{'COV': 0.0, 'CNX': 0.005602240896358424, 'NWL': -0.05750165234633185, 'DO': 0.09613375130616508, 'ORLY': 0.04073974805682119, 'RRC': 0.04323308270676683, 'CVS': -0.07256764020784813, 'UNH': 0.019077700568540752, 'PCG': 0.04093567251461984, 'TPR': -0.07791429427629602, 'AN': 0.00563063063063051, 'TRIP': -0.04047818791946308, 'ADM': 0.011519607843137401, 'IFF': 0.011580822805312542, 'VMC': 0.058205847741468336, 'CPRI': -0.048460898502495804, 'WELL': 0.042075337597725776, 'HAS': -0.008932882665379154, 'TAP': -0.030657181571815757, 'ESS': 0.03901674810697914}",{}
2019-04-01,"{'COV': 0.0, 'REGN': -0.16816562022738843, 'FTR': 0.41791044776119424, 'BIIB': -0.04111766428242768, 'GME': -0.15937803692905722, 'BA': -0.021021339844994203, 'PBI': 0.028935221041544015, 'NWL': -0.06638714185884004, 'URI': 0.21913660351241443, 'FOSL': -0.05221174764321965, 'HUM': -0.048011438461827864, 'MPC': 0.006825341267063363, 'KR': 0.042446941323345797, 'CCL': 0.07578861122490788, 'MET': 0.07900566084174257, 'SCHW': 0.056092387461701684, 'MNK': -0.29727272727272724, 'CTL': -0.05442804428044279, 'STT': 0.018050541516245466, 'GT': 0.05209513023782549}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'BA': -0.09232808526754328, 'ISRG': -0.09139774437559858, 'VZ': -0.05029154518950446, 'LLY': -0.003948753948753849, 'CHRW': 0.012872717719690056, 'PM': -0.11395551137069718, 'SPGI': -0.029615050121298114, 'WAT': -0.05836265540699037, 'CSCO': -0.07088513638894044, 'NE': -0.2651515151515152, 'VTR': 0.049876630243214634, 'CTAS': 0.019394951744617566, 'ATI': -0.1432573029211684, 'CLX': -0.031128924515698042, 'EA': -0.020313651194611166, 'XLNX': -0.15166835187057634, 'MUR': -0.08097636574970941, 'MAC': -0.07901372933594845}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'FTR': -0.06417112299465245, 'NE': -0.0459183673469387, 'LYB': 0.1724137931034483, 'WYNN': 0.16292729898892636, 'MCHP': 0.07845862286797212, 'PCG': 0.3325581395348839, 'URI': 0.1844079299874977, 'XYL': 0.12527262813522352, 'POM': -0.1503532378642282, 'GPS': -0.03821656050955415, 'RTX': 0.029575100090404132, 'PVH': 0.11814845507280697, 'SWN': -0.1222222222222222, 'VFC': 0.07366830374008322, 'MAR': 0.12442246899570393, 'NTRS': 0.05722599418040736, 'NKE': 0.08686551543694401}",{}
2019-07-01,"{'COV': 0.0, 'GME': -0.27305605786618453, 'DNR': -0.1307692307692309, 'SWN': -0.31464174454828653, 'POM': 0.06779743608235565, 'FTR': -0.24999999999999997, 'LLY': -0.021196549825656105, 'EQT': -0.051997463538364, 'PAYX': 0.004088712675009448, 'NE': 0.1435897435897436, 'BIIB': 0.0051988672386829105, 'CRM': -0.0004528692501778688, 'NLSN': 0.019918515165233196, 'RCL': -0.04638094439318964, 'VNO': -0.005511022044088266, 'CMS': 0.007639012257949897, 'BLL': 0.012858979854264978, 'CLX': 0.06425568826316137, 'KR': -0.03139643861293337, 'COL': 0.09090909090909091}",{}
2019-08-01,"{'COV': 0.0, 'GME': -0.012437810945273478, 'SWN': -0.28181818181818186, 'HAR': 0.12084592145015106, 'ALXN': -0.11224669603524225, 'PKI': -0.040697674418604654, 'PCG': -0.4200887902330744, 'DNR': 0.0, 'VAR': -0.09669992325402907, 'COG': -0.10192102454642478, 'CSX': -0.03869565217391307, 'MHK': -0.04421577297210387, 'NFLX': -0.09406322282189669, 'PVH': -0.14282478196851284, 'XEC': -0.11732548359966369, 'DOV': -0.024997363147347372, 'DLTR': 0.0007885657959585835, 'WAT': 0.00317204810150548, 'FLIR': -0.007939739413680794, 'APH': -0.060839388352673246}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'IFF': 0.13147747578293995, 'TPR': 0.2953500255493102, 'PCG': -0.03567984570877524, 'MAT': 0.17181069958847736, 'BLK': 0.06702366979655719, 'MHK': 0.0620612908748502, 'PVH': 0.16781548250265108, 'PRU': 0.137022397891963, 'FFIV': 0.09960845732184796, 'BEN': 0.11987256073277586, 'GT': 0.2760180995475112, 'CPRI': 0.2748942714340636, 'M': 0.08333333333333341, 'BBY': 0.10258085592943485, 'EOG': 0.02283552815914836}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'HOT': 0.5758513931888545, 'POM': -0.07812629150330085, 'MAT': 0.04097646033129894, 'DIS': -0.00669127826488236, 'SBUX': -0.0459388246076298, 'PRU': 0.004480183802412413, 'FLR': -0.16402953586497895, 'MRK': 0.029415339735018864, 'DTE': -0.03990063654711991, 'NAVI': 0.07166123778501636, 'BLK': 0.03607113392611607, 'LHX': -0.01584311452446506, 'MRO': -0.06769983686786298, 'ABT': -0.0009639715628388758, 'FISV': 0.021264312518040927, 'NOV': 0.05943396226415102, 'NLSN': -0.05495026054002843}",{}
2019-11-01,"{'COV': 0.0, 'DNR': -0.01980198019801982, 'QEP': -0.026976688296082768, 'MNK': 0.2200647249190939, 'POM': 0.01694984630917877, 'RRC': -0.14108910891089105, 'OI': 0.16449704142011842, 'BAX': 0.06286759900666564, 'XEC': 0.08061054137848801, 'EIX': 0.10134912800263239, 'PSA': -0.058517495395948346, 'CHK': -0.5555555555555556, 'CAG': 0.06499813223757946, 'CHRW': 0.033470507544581585, 'VTR': -0.1045550332306694, 'BXP': 0.005678846297541589, 'WDC': -0.028577059519117123, 'FSLR': 0.05702257941063919, 'GIS': 0.04572683706070286, 'ROP': 0.05962611854345706}",{}
2019-12-01,"{'COV': 0.0, 'DNR': 0.4099999999999999, 'RRC': 0.3661971830985915, 'FOSL': 0.06056527590847916, 'GNW': 0.11111111111111122, 'GE': -0.012422360248447098, 'TRIP': 0.06372549019607844, 'FCX': 0.15357458075904679, 'QEP': 0.3719412724306689, 'FTR': 0.34848484848484845, 'AMGN': 0.027840221338405663, 'F': 0.023516237402015774, 'TAP': 0.06900702106318952, 'WDC': 0.2608519269776876, 'WYNN': 0.14978709192619197, 'POM': 0.0, 'ADBE': 0.06658689606105676, 'MAC': -0.00038986354775820707, 'SCHW': -0.0480710967481316, 'PPL': 0.0665648854961832}",{}
