,long,short
2017-06-01,"{'COV': 0.0, 'DNR': -0.03773584905660381, 'NE': -0.10396039603960394, 'TT': 0.0, 'RIG': -0.09560439560439553, 'AVP': 0.11470588235294121, 'NBR': -0.06724715678310318, 'CRM': -0.03777777777777784, 'POM': -0.006173807919823519, 'CCI': -0.008698524554062895, 'CB': 0.017258124766529714, 'QEP': 0.005976520811099227, 'VRSN': 0.026615129762562084, 'UNP': -0.015068096203998863, 'HON': -0.001999333555481582, 'DIS': -0.013668088406359021, 'WYNN': 0.017606490872210966, 'XEC': -0.127083534059158, 'SPG': 0.050353291186314694, 'PPG': 0.032640949554896256, 'MA': -0.010936205468102795, 'KSU': 0.09668297988036977, 'TXT': -0.01596303297626545, 'MAS': 0.022468793342579816, 'NRG': 0.04291044776119411, 'RTX': 0.007475317348378013, 'WM': 0.01127049180327884, 'KEY': 0.06590621039290247, 'GS': 0.04369172783177942, 'ADSK': -0.09756534192624423}",{}
2017-07-01,"{'COV': 0.0, 'DNR': -0.06410256410256415, 'TDC': 0.07645466847090669, 'NE': 0.09289617486338794, 'IVZ': -0.019263264616424476, 'POM': -0.00931359803885164, 'CCI': 0.0005534646889528133, 'NBR': -0.06090288458943845, 'IBM': -0.057994781960491994, 'XEC': 0.046950416849495406, 'DLTR': 0.029273168642010527, 'THC': -0.10659114315139033, 'HSY': -0.016274864376130245, 'ADSK': 0.09346624555862627, 'FAST': 0.002024291497975665, 'CMG': -0.1732522065366394, 'GOOG': 0.020083755399153733, 'LRCX': 0.11743296442100574, 'CTXS': -0.01241044012282496, 'RTN': 0.05930615672847088, 'SRCL': 0.00626631853785906, 'PLD': 0.03211517165005541, 'K': -0.022850751038670496, 'GPS': 0.07553026383859292, 'INTU': 0.02799509127166748, 'NEE': 0.03716164551154599, 'LOW': -0.0020399836801306363, 'ROK': 0.014402618657937733, 'TT': 0.0, 'SBUX': -0.08342361863488632}",{}
2017-08-01,"{'COV': 0.0, 'CMG': -0.07954545454545456, 'POM': -0.07547553006440688, 'DNR': -0.27397260273972596, 'IPG': -0.0597171293871137, 'CRM': 0.04509138666958509, 'NFLX': -0.042632473012219854, 'UNH': 0.028421394543092247, 'MRO': -0.08658743633276737, 'SHW': 0.008871410279861061, 'EOG': -0.10455880752910456, 'IQV': 0.05969984550871768, 'QEP': -0.12817279819000257, 'AMT': 0.08678746403297298, 'NAVI': -0.0945194598888006, 'CA': 0.07640974307640971, 'DO': -0.08681672025723473, 'DAL': -0.04593487168427853, 'UNP': 0.028630705394190777, 'KIM': -0.03317249698431829, 'SPG': -0.04006376932141125, 'XEC': 0.009765830095558044, 'GNW': -0.008670520231213816, 'MKC': -0.0017634740438665357, 'NBR': -0.14935120982823594, 'TSCO': 0.060471155629753394, 'NSC': 0.06876871257485039, 'EBAY': 0.00857142857142849, 'OMC': -0.08106966924700902, 'BLL': -0.04737484737484749}",{}
2017-09-01,"{'COV': 0.0, 'AVP': -0.06451612903225812, 'DNR': 0.25233644859813087, 'QEP': 0.1306021890440097, 'CHK': 0.1780821917808219, 'NBR': 0.24541851563293943, 'CTL': -0.04682274247491634, 'POM': 0.08965872770388704, 'TPR': -0.026759432700026762, 'MAT': -0.04797047970479711, 'UAA': 0.016656384947563205, 'DVN': 0.16938435940099833, 'NE': 0.40672782874617724, 'FTR': -0.08613618395045457, 'LMT': 0.01415358744394626, 'KEY': 0.08985879332477538, 'SJM': -0.0006206682528188918, 'MDLZ': 0.0023566378633150934, 'FOSL': 0.12139423076923074, 'DFS': 0.09066330209084357, 'NOV': 0.16577896138482037, 'DISCK': -0.037529691211401386, 'ADP': 0.03162530024019212, 'MTB': 0.08329133971636307, 'UNH': -0.015983649512629615, 'MCK': 0.027653265292048958, 'CNX': 0.16023007395234176, 'NLSN': 0.06493884682585896, 'WELL': -0.04032637690255767, 'PRU': 0.038913927668462196}",{}
2017-10-01,"{'COV': 0.0, 'AVP': -0.03404255319148939, 'TT': 0.0, 'KEY': -0.03345070422535213, 'TPR': 0.022394249377937384, 'GME': -0.09491374047527519, 'AAPL': 0.09579628132578819, 'LMT': -0.008484221417485702, 'FTR': 0.03681467128783124, 'CRM': 0.09197609901835259, 'AMT': 0.048388337564427966, 'GT': -0.0759493670886076, 'DGX': 0.00308113659705592, 'MAT': -0.08489954633830205, 'ZBH': 0.03661407026414439, 'MHK': 0.05480335267569308, 'WMB': -0.04513064133016629, 'FAST': 0.035154394299287337, 'ACN': 0.06286867432474383, 'C': 0.005879758929883959, 'CMG': -0.11694975804618248, 'HON': 0.01662763466042151, 'WY': 0.05427631578947364, 'IQV': 0.13586214143112318, 'NEM': -0.03130384836300986, 'PDCO': -0.038224051749485365, 'PM': -0.05922503412790087, 'IBM': 0.059937646141855004, 'DIS': -0.015134119611731582, 'SJM': 0.010347682119205299}",{}
2017-11-01,"{'COV': 0.0, 'EMC': -0.010982863896001546, 'NBR': 0.055949959706819305, 'CMG': 0.11949246046340571, 'NAVI': 0.025092936802973937, 'FOSL': -0.10943396226415096, 'LM': 0.03822762814943528, 'TSCO': 0.13458555919352064, 'CHK': 0.022613065326633167, 'AGN': -0.011646562481430742, 'JWN': 0.1532947339398951, 'CMCSA': 0.035380116959064144, 'PNC': 0.01946529080675418, 'MKC': 0.022382595962765407, 'MNK': -0.313188542650299, 'GT': 0.07226771092915632, 'RIG': -0.05144995322731515, 'FITB': 0.049658832448824956, 'BEN': 0.021341463414634235, 'GPS': 0.23736933797909404, 'HAS': 0.001268011527377515, 'PSA': 0.024239518406051798, 'BSX': -0.06907545164718382, 'EW': 0.14507620164126622, 'HBAN': 0.032441200324412035, 'PFE': 0.04485154769425136, 'AIV': 0.008544795442775904, 'FAST': 0.1090826106800548, 'L': 0.014931478830026526, 'CSX': 0.10317297850562945}",{}
2017-12-01,"{'COV': 0.0, 'FOSL': 0.10212765957446805, 'CTL': 0.14661984196663738, 'CSCO': 0.03249414519906343, 'HOT': -0.1712962962962963, 'INTC': 0.03205128205128209, 'HPQ': -0.01068158697863687, 'HP': 0.09026655896607429, 'BKR': 0.05346250448510938, 'FITB': -0.0032409074540871393, 'HUM': -0.04732848314167251, 'DHI': 0.0022312373225152017, 'MYL': 0.1444414390045984, 'KR': 0.0715754833401893, 'EQT': -0.05126602063144724, 'PBI': 0.047790525333479696, 'FLIR': 0.002446619217081838, 'LEN': 0.0064360418342719, 'LEG': -0.005956471935853334, 'BAC': 0.04521674140508211, 'LRCX': -0.028488760293790365, 'EBAY': 0.09764810955641541, 'JCI': 0.01720676799541157, 'PAYX': 0.01765468091998698, 'ROK': 0.01766958424507653, 'LB': 0.0780317068149063, 'MLM': 0.05856981816399544, 'FSLR': 0.09468223086900124, 'CMI': 0.05940594059405945, 'PNR': -0.010981770261366132}",{}
2018-01-01,"{'COV': 0.0, 'HAR': 0.07674418604651163, 'MAT': 0.02723735408560311, 'HOT': -0.002793296089385475, 'TGNA': 0.024626865671641796, 'UNH': 0.07130426602699777, 'PCG': -0.043076229138475496, 'CCL': 0.06529820591562953, 'BDX': 0.12947499760053757, 'HPQ': 0.10096889342172363, 'MA': 0.11352721451440777, 'BWA': 0.09495729971533147, 'SWN': -0.2535211267605633, 'CI': 0.020637254901960823, 'TT': 0.0, 'MET': -0.05397788857576419, 'HUM': 0.130212800718866, 'XEL': -0.053336308859629554, 'MYL': 0.011806375442739079, 'BBBY': 0.047619047619047686, 'VFC': 0.09027461690183589, 'SYY': 0.04201977401129948, 'LM': 0.008381351492928242, 'FTR': 0.2061855670103092, 'V': 0.08436086223720385, 'URI': 0.0473629424011105, 'AN': 0.16457164958421966, 'EMR': 0.030889810972798606, 'CVX': -0.002912364310299164, 'PXD': 0.049376910416176846}",{}
2018-02-01,"{'COV': 0.0, 'SWN': -0.1271393643031785, 'JNPR': -0.004977187888842845, 'PEAK': -0.0883325460557393, 'MUR': -0.19191919191919196, 'OXY': -0.1255935058967683, 'COP': -0.0746322210261931, 'DISCA': -0.024077046548956718, 'CHK': -0.19197707736389685, 'HIG': -0.09824497919305228, 'HPQ': 0.006976744186046446, 'KIM': -0.05899705014749267, 'STZ': -0.014533232342359504, 'PSA': -0.008510638297872238, 'AEP': -0.036714670042728284, 'IPG': 0.08588957055214723, 'VTR': -0.13599668805630305, 'STX': -0.02415660141607671, 'IP': -0.044768164860543545, 'NWL': -0.020137103684661477, 'CTL': -0.007173601147776158, 'BBBY': -0.06429615197272286, 'EMR': 0.0016581248115767173, 'TT': 0.0, 'CCL': -0.0637365956804107, 'IRM': -0.09958506224066398, 'LEN': -0.09048083170890188, 'CSX': -0.03872395353125566, 'TGNA': -0.1107871720116619, 'CLX': -0.08828382838283826}",{}
2018-03-01,"{'COV': 0.0, 'FTR': 0.07225433526011561, 'DNR': 0.25688073394495414, 'HOT': 2.0950413223140494, 'REGN': 0.07494927423130947, 'GOOG': -0.06867231714912393, 'SWN': 0.20612813370473546, 'GOOGL': -0.06525226670512092, 'EMC': 0.24620949804873676, 'CTL': -0.051428571428571476, 'TGNA': -0.15144418423106956, 'ORLY': 0.015392193079669991, 'MHK': -0.031892274982282094, 'GE': -0.047547169811320816, 'HBAN': -0.02569593147751602, 'NAVI': 0.030141843971631194, 'KIM': -0.03230890464933019, 'NE': -0.04134366925064603, 'BIIB': -0.04959911145048773, 'CHK': 0.06713780918727916, 'WMT': -0.007362393362159583, 'GS': -0.04093078758949877, 'URI': -0.011615930418860158, 'RRC': 0.08924485125858124, 'MLM': 0.01591511936339526, 'NBR': 0.08612952916750376, 'CL': 0.04085393948702191, 'TMO': -0.009701708659137075, 'AET': -0.04549077658847632, 'ZBH': -0.05798504179498463}",{}
2018-04-01,"{'COV': 0.0, 'GOOGL': -0.008797026138066455, 'POM': -0.10511696651546812, 'GOOG': -0.0053675133454566875, 'NE': 0.26558265582655827, 'PBI': -0.05892350672941081, 'EXPE': 0.0507889085986369, 'GS': -0.051467531387710964, 'LRCX': -0.08152400835073072, 'RTN': -0.043411077309382436, 'PPL': 0.021411578112609148, 'GME': 0.09112669137676942, 'ADBE': 0.031609329174619394, 'NFLX': 0.07028841542782757, 'ABC': 0.05194962460644231, 'ZBH': 0.0576131687242798, 'WMT': 0.005237471729555978, 'BLK': -0.03022794846382557, 'DISCK': 0.13194090677534387, 'FTR': 0.12771739130434787, 'GT': -0.04993958920660485, 'ES': 0.020245842371655776, 'ZTS': 0.005119453924914523, 'ORLY': 0.043139970669708344, 'AMZN': 0.10476009085650613, 'ISRG': 0.06917964391403479, 'LOW': -0.0517055655296229, 'JEF': 0.06445115810674729, 'HAR': -0.3465909090909091, 'CNP': -0.07811877241929059}",{}
2018-05-01,"{'COV': 0.0, 'POM': -0.009520555096771847, 'EMC': -0.04477492154958625, 'HAR': -0.04521739130434783, 'FTR': -0.10481927710843385, 'GOOGL': 0.08235757158319398, 'GOOG': 0.07036876270149758, 'AVP': -0.28853754940711457, 'PPG': -0.035647093771660504, 'PBI': -0.10877875545703357, 'PDCO': -0.09904306220095696, 'RCL': -0.031213535589264953, 'AVY': 0.004100410041004208, 'REGN': -0.008615851846961389, 'DLTR': -0.13816132735051648, 'GE': 0.0, 'KIM': 0.0649247822644496, 'UPS': 0.03067250904934272, 'WMB': 0.04869251577998205, 'DVN': 0.14906474820143883, 'HPQ': 0.02704056084126203, 'CMCSA': -0.006356641017062605, 'HBAN': 0.002985074626865608, 'BLK': 0.03138247520269992, 'LMT': -0.012394235854045478, 'MAS': -0.012503397662408287, 'AAPL': 0.12729300941993052, 'APH': 0.04298170207540218, 'DE': 0.10946585006589661, 'APTV': 0.15365148228488792}",{}
2018-06-01,"{'COV': 0.0, 'AVP': -0.1049723756906077, 'EMC': -0.0037042642853159775, 'HAR': -0.034071550255536626, 'POM': 0.0631177423039863, 'GAS': -0.03804347826086957, 'GNW': 0.2857142857142857, 'FIS': 0.0330809087285772, 'DVN': 0.05802901450725364, 'PBI': -0.058246763723920576, 'DLTR': 0.022248947684906727, 'GWW': -0.0045587101531859246, 'ABC': 0.03165033911077614, 'CTL': 0.04438466711499665, 'RCL': -0.012582384661473987, 'NFX': 0.02891156462585039, 'FTR': -0.27762803234501343, 'HAS': 0.058395929246425886, 'MRO': -0.02584968884633792, 'VNO': 0.06000643500643507, 'WMT': 0.031336174479819505, 'HBAN': -0.018978102189781007, 'TEL': -0.04163428444543133, 'RIG': 0.06497622820919179, 'ROK': -0.06127508854781579, 'PCAR': -0.010758377425044081, 'R': 0.060586529165323734, 'TPR': 0.06783857390443183, 'IVZ': -0.04113533525298231, 'YUM': -0.04197311691605379}",{}
2018-07-01,"{'COV': 0.0, 'AVP': -0.012422360248447215, 'FTR': -0.018796992481203107, 'DNR': -0.046511627906976875, 'XRX': 0.09115770282588878, 'AIZ': 0.068427978540338, 'CNX': -0.0713063320022818, 'NWSA': -0.024080267558528393, 'MNK': 0.2710027100271003, 'HOT': -0.1016949152542373, 'KIM': -0.0006770480704129849, 'PWR': 0.03019213174748405, 'HRB': 0.11041162227602912, 'NBR': -0.06123339149107502, 'MAT': -0.029357798165137748, 'COL': -0.0012926577042398437, 'GNW': 0.03370786516853921, 'DRI': 0.00757352217960063, 'GLW': 0.21777950310559002, 'CHRW': 0.10237109522017328, 'NAVI': 0.022471910112359533, 'KMI': 0.021998742928975575, 'GT': 0.05486399262332862, 'KR': 0.02131569276001464, 'FAST': 0.20455560518088425, 'FOSL': -0.024934871604019415, 'BBBY': -0.061190738699007687, 'XEC': -0.022340643574502897, 'FITB': 0.033308099924299735, 'PLD': 0.0004834810636583584}",{}
2018-08-01,"{'COV': 0.0, 'UAA': 0.030745967741935457, 'AVP': 0.24374999999999994, 'HOT': -0.0880503144654088, 'DNR': 0.251685393258427, 'DISCK': 0.04995904995904991, 'FTR': 0.09243697478991605, 'NLSN': 0.12895716945996274, 'EBAY': 0.037741638539429176, 'FOSL': -0.12874711760184465, 'NBR': 0.04575258105415684, 'FB': 0.010348990973379997, 'CNP': -0.008798775822494278, 'AVGO': -0.018926677370700213, 'EQT': 0.042382588774341326, 'VNO': 0.09090909090909084, 'WMB': -0.001922337562475998, 'STZ': -0.005793116991506735, 'COP': 0.026719229084537867, 'DISCA': 0.054566123531640684, 'LH': -0.015266305895756232, 'HBAN': 0.04237288135593218, 'OKE': -0.06092904867960545, 'NWSA': -0.12818745692625771, 'VMC': -0.02482746257954644, 'CHK': -0.008948545861297539, 'SJM': -0.06572546026900697, 'HES': 0.03960872354073122, 'GPS': 0.009988901220865688, 'IPG': 0.05268292682926821}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'GNW': -0.10322580645161299, 'CHK': 0.006726457399103139, 'EMC': 0.1333267612449926, 'AVY': 0.03625916385971861, 'WMB': -0.07010785824345148, 'SJM': -0.0074535429855013685, 'IVZ': -0.049111318989710044, 'RTX': 0.05955678670360116, 'PPL': -0.008915304606240787, 'GT': 0.028385295486272825, 'TGT': 0.009145607701564442, 'AIZ': 0.05206645056726095, 'CNX': -0.1039448966812774, 'BBBY': -0.15114127082048123, 'UAA': 0.034617259873232435, 'CTSH': 0.027100640065368307, 'MAT': 0.023468057366362413, 'DLTR': 0.013673088875077616, 'FITB': -0.054684651841049946, 'JEF': -0.04873294346978558, 'TIF': 0.061836245289482686, 'AMG': -0.06356643356643359, 'FCX': 0.021837349397590432, 'PDCO': 0.07636539391010141, 'TAP': -0.07363231552162854, 'KR': -0.07707509881422925, 'SRCL': -0.04647383815404614, 'PXD': -0.0054884101126875555}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'KLAC': -0.10658658251043468, 'REGN': -0.16527644496936594, 'SJM': 0.051649928263988586, 'PG': 0.07387796268280401, 'PHM': -0.01195383347073383, 'PNC': -0.05733909553943514, 'SWN': 0.021032504780114612, 'SLB': -0.16155492154065612, 'SBUX': 0.024004364429896348, 'ABBV': -0.16952941176470585, 'DAL': -0.056173725771715644, 'IVZ': -0.05068897637795281, 'NOV': -0.15184838558727193, 'CHK': -0.2251655629139073, 'ADP': -0.04823989569752283, 'PRGO': -0.0016067776803973042, 'WFC': 0.009225092250922422, 'CB': -0.06943583384996896, 'SEE': -0.19693094629156016, 'AVB': -0.03031013660080898, 'DE': -0.10729145351613134, 'TXN': -0.13031576889236496, 'STX': -0.15787047706844898, 'HSY': 0.04792429792429786, 'R': -0.2515769400029338, 'ROST': -0.00995732574679947, 'DFS': -0.09821428571428578}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'QEP': -0.1037903464613563, 'FTR': -0.26844262295081966, 'NOC': -0.009058253943463974, 'GNW': 0.09647058823529416, 'NVDA': -0.22943517816527667, 'AVP': 0.16574585635359107, 'CHK': -0.18888888888888888, 'GE': -0.25130890052356025, 'GWW': 0.10768895507209543, 'NBR': -0.35400626110500044, 'POM': -0.24491711253398823, 'NFLX': -0.060606060606060545, 'LMT': 0.02334712936432142, 'ADBE': 0.021164882575603356, 'AMZN': 0.041046361939723996, 'SWN': -0.10575139146567708, 'AMCR': 0.09483793517406952, 'NBL': -0.050309278350515414, 'WMB': 0.02042669087607804, 'DO': -0.11578947368421055, 'HAR': -0.01556420233463035, 'REGN': 0.07861356932153385, 'BIIB': 0.09621259402818388, 'BDX': 0.09851144190179954, 'WY': 0.0024291497975709423, 'FCX': 0.006896551724137937, 'ATI': 0.0003809523809524405}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'NE': -0.394919168591224, 'POM': -0.15669165217173678, 'FTR': -0.3497267759562842, 'EMC': 0.18474176578817786, 'NBR': -0.39028856475342555, 'GE': 0.005563282336578586, 'PFG': -0.11330472103004294, 'GAS': -0.07872340425531915, 'FSLR': -0.07494553376906313, 'NFX': -0.17221908526256355, 'FLIR': -0.06163328197226496, 'QEP': -0.3453496926691506, 'HAR': -0.04892367906066536, 'DO': -0.283763277693475, 'CHK': -0.3114754098360656, 'NVDA': -0.22655021834061134, 'BBBY': -0.12260216847372815, 'FLS': -0.2372528616024974, 'NOC': -0.06672649939516914, 'CSCO': -0.10316248636859332, 'EOG': -0.18580854929712148, 'EIX': 0.0386032977691562, 'SJM': -0.10483547351524881, 'ADBE': -0.1322158720417321, 'TIF': -0.12742134139514047, 'BBY': -0.19273654029945844, 'MAC': -0.1430190389845874, 'PRGO': -0.3859278518037049}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'POM': -0.03498272920221391, 'QEP': 0.5063757016989476, 'NE': 0.29411764705882354, 'HOT': 0.1810344827586207, 'CHK': 0.425, 'DNR': 0.23030303030303026, 'NBR': 0.5178969729155601, 'MNK': 0.40038436899423446, 'FOSL': 0.10058403634003898, 'LRCX': 0.2706191543634536, 'NFX': 0.2837078651685394, 'AGN': 0.08905120833009564, 'UNP': 0.1726635157798445, 'JEF': 0.2131681877444589, 'IVZ': 0.1095334685598378, 'STI': 0.1937292358803988, 'ACN': 0.10517418785829782, 'VAR': 0.17736757624398075, 'MTB': 0.16603773584905657, 'HUM': 0.09062343783474967, 'EMC': -0.31636228540143135, 'SWK': 0.0751424813678212, 'NVDA': 0.10039233787214387, 'MMM': 0.06646102075154231, 'MSFT': 0.04899548995489956, 'MSI': 0.02643171806167399, 'CVS': 0.01829070896730326, 'AMZN': 0.17303439803439802}",{}
2019-02-01,"{'COV': 0.0, 'EMC': 0.6457110409722427, 'PCG': 0.3222049689440994, 'HAR': 0.014814814814814815, 'GME': 0.03448244339010323, 'MDT': 0.018384919711426556, 'CLX': 0.053548076261270575, 'FTR': 0.5326633165829144, 'HIG': 0.04776579352850543, 'KMB': 0.04692632566870014, 'TDC': 0.08867882061670038, 'MKC': 0.09914897132942245, 'NRG': 0.02148388708468647, 'CINF': 0.06973464940392254, 'KMX': 0.057021276595744706, 'PFE': 0.011010521164668531, 'CME': -0.005834371813753264, 'V': 0.09589143240623357, 'ABT': 0.06288429290106204, 'M': -0.05419354838709684, 'BMY': 0.054210413541889886, 'HSY': 0.050477489768076325, 'KR': 0.03787327021121628, 'FISV': 0.02493041268304493, 'PEP': 0.032093969663337024, 'JNPR': 0.045034177724165556, 'INTC': 0.13251155624036987, 'IFF': -0.10163670904574024, 'ICE': 0.0014565677966101621, 'PEG': 0.07928240740740738}",{}
2019-03-01,"{'COV': 0.0, 'DO': 0.09613375130616508, 'RRC': 0.04323308270676683, 'UNH': 0.019077700568540752, 'PCG': 0.04093567251461984, 'NWL': -0.05750165234633185, 'CVS': -0.07256764020784813, 'CNX': 0.005602240896358424, 'FOSL': -0.1332912192040429, 'AN': 0.00563063063063051, 'DNR': 0.05670103092783499, 'ORLY': 0.04073974805682119, 'NOV': -0.055236728837876586, 'ADM': 0.011519607843137401, 'GME': -0.11576821987432766, 'CPRI': -0.048460898502495804, 'ESS': 0.03901674810697914, 'WELL': 0.042075337597725776, 'TPR': -0.07791429427629602, 'TAP': -0.030657181571815757, 'IFF': 0.011580822805312542, 'RHI': -0.04999249361957662, 'TGT': 0.09062807362652807, 'VMC': 0.058205847741468336, 'XEC': -0.03446808510638308, 'MYL': 0.06621519939804371, 'CF': -0.038884812912692676, 'EOG': 0.005723542116630682, 'HUM': -0.07048116269225348, 'DISCA': -0.06987951807228919}",{}
2019-04-01,"{'COV': 0.0, 'FTR': 0.41791044776119424, 'REGN': -0.16816562022738843, 'BIIB': -0.04111766428242768, 'DNR': 0.06190476190476185, 'NWL': -0.06638714185884004, 'GME': -0.15937803692905722, 'PRU': 0.14031052328924673, 'FOSL': -0.05221174764321965, 'CTL': -0.05442804428044279, 'URI': 0.21913660351241443, 'HUM': -0.048011438461827864, 'MPC': 0.006825341267063363, 'BA': -0.021021339844994203, 'KR': 0.042446941323345797, 'MNST': 0.0959911732254505, 'TAP': 0.07058414464534066, 'SCHW': 0.056092387461701684, 'MCK': 0.010574277854195359, 'NDAQ': 0.045006379770328384, 'DVA': 0.01098096632503663, 'TDC': 0.03153357531760437, 'BWA': 0.0667539267015706, 'DE': 0.024656145021233353, 'CAH': 0.0008635578583764929, 'CCL': 0.07578861122490788, 'LOW': 0.030880848293181964, 'UNH': -0.06665848269089121, 'ABC': -0.06602687140115177, 'MAC': -0.07470817120622557}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'CSCO': -0.07088513638894044, 'ISRG': -0.09139774437559858, 'BA': -0.09232808526754328, 'LLY': -0.003948753948753849, 'CHRW': 0.012872717719690056, 'PM': -0.11395551137069718, 'NE': -0.2651515151515152, 'WAT': -0.05836265540699037, 'VZ': -0.05029154518950446, 'CA': -0.040995607613469945, 'JPM': -0.08430913348946135, 'VTR': 0.049876630243214634, 'SPGI': -0.029615050121298114, 'CTAS': 0.019394951744617566, 'CLX': -0.031128924515698042, 'XLNX': -0.15166835187057634, 'DTE': 0.001501000667111346, 'MCK': 0.023906408952187246, 'EA': -0.020313651194611166, 'PHM': -0.016446307642695956, 'UNP': -0.05282733771139655, 'ORCL': -0.08537258509659615, 'AEP': 0.018913971934106127, 'ZBH': -0.07434761201378633, 'MLM': -0.05603838493572332, 'TDC': -0.245772018449374, 'PFG': -0.0901866568102015, 'TXT': -0.14832265359969854}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'POM': -0.1503532378642282, 'LYB': 0.1724137931034483, 'NE': -0.0459183673469387, 'FTR': -0.06417112299465245, 'WYNN': 0.16292729898892636, 'URI': 0.1844079299874977, 'XYL': 0.12527262813522352, 'VFC': 0.07366830374008322, 'EXPE': 0.16063089258965552, 'RL': 0.09154375614552608, 'PCG': 0.3325581395348839, 'WHR': 0.2380178716490657, 'RTX': 0.029575100090404132, 'MCHP': 0.07845862286797212, 'TEL': 0.12907886815171582, 'GPS': -0.03821656050955415, 'PVH': 0.11814845507280697, 'AME': 0.111275415896488, 'NBR': 0.22364882449900247, 'MAR': 0.12442246899570393, 'ALXN': 0.14924980257962614, 'CRM': 0.006834771068347719, 'NKE': 0.08686551543694401, 'BKNG': 0.1303647874585469, 'PPG': 0.11511141383672277, 'PSX': 0.15591259640102842, 'GRMN': 0.05101488497970224}",{}
2019-07-01,"{'COV': 0.0, 'CSC': 0.0, 'COL': 0.09090909090909091, 'DNR': -0.1307692307692309, 'GME': -0.27305605786618453, 'POM': 0.06779743608235565, 'SWN': -0.31464174454828653, 'FTR': -0.24999999999999997, 'LLY': -0.021196549825656105, 'KR': -0.03139643861293337, 'PAYX': 0.004088712675009448, 'MAC': -0.018062397372742223, 'CMS': 0.007639012257949897, 'NLSN': 0.019918515165233196, 'CERN': -0.02663371773750683, 'RCL': -0.04638094439318964, 'ALL': 0.042888272583201395, 'BIIB': 0.0051988672386829105, 'GWW': 0.07978964891041175, 'ADS': 0.10536550234065535, 'AZO': 0.012660054102795278, 'CTXS': -0.052245646196150276, 'CME': -0.005365032610982591, 'NOC': 0.06329469836608469, 'LHX': 0.09403448645175111, 'BLL': 0.012858979854264978, 'CB': 0.029860009654506674, 'AMT': 0.03225326254155709, 'ADSK': -0.06479429905982406, 'SCHW': 0.057256659198406695}",{}
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'FTR': -0.4202898550724637, 'GME': -0.012437810945273478, 'DNR': 0.0, 'ALXN': -0.11224669603524225, 'HAR': 0.12084592145015106, 'RL': -0.1506296733569461, 'VAR': -0.09669992325402907, 'CSX': -0.03869565217391307, 'PCG': -0.4200887902330744, 'PKI': -0.040697674418604654, 'DLTR': 0.0007885657959585835, 'COG': -0.10192102454642478, 'PVH': -0.14282478196851284, 'MHK': -0.04421577297210387, 'GT': -0.1645569620253164, 'XEC': -0.11732548359966369, 'SRCL': 0.11694451356058728, 'NFLX': -0.09406322282189669, 'AMG': -0.10022482546444206, 'LLY': 0.042068771666822775, 'NWL': 0.1942985746436609, 'FLIR': -0.007939739413680794, 'DGX': 0.00421348314606729, 'DOV': -0.024997363147347372, 'APH': -0.060839388352673246, 'WAT': 0.00317204810150548, 'TEL': -0.004767712606719067, 'PXD': -0.09244391085765744}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'FTR': 0.08749999999999994, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'SWN': 0.22929936305732476, 'GT': 0.2760180995475112, 'PCG': -0.03567984570877524, 'MHK': 0.0620612908748502, 'OI': 0.022110552763819163, 'IFF': 0.13147747578293995, 'BLK': 0.06702366979655719, 'TPR': 0.2953500255493102, 'CPRI': 0.2748942714340636, 'MRO': 0.06666666666666665, 'PVH': 0.16781548250265108, 'PRU': 0.137022397891963, 'BBY': 0.10258085592943485, 'FFIV': 0.09960845732184796, 'NOV': 0.06690319310694376, 'BEN': 0.11987256073277586, 'XEC': 0.15205680705190971, 'MAT': 0.17181069958847736, 'PBI': 0.3019962514503318, 'EOG': 0.02283552815914836, 'AMG': 0.0988441610203268, 'ALXN': -0.023139836425294307, 'ADS': 0.04418469700737792, 'NKE': 0.11807055435565159}",{}
