,long,short
2018-08-01,"{'COV': 0.0, 'DISCK': 0.04995904995904991, 'UAA': 0.030745967741935457, 'AVP': 0.24374999999999994, 'DNR': 0.251685393258427, 'HOT': -0.0880503144654088, 'NLSN': 0.12895716945996274, 'EBAY': 0.037741638539429176, 'CHK': -0.008948545861297539, 'DISCA': 0.054566123531640684, 'HRL': 0.09498986388647555, 'NBR': 0.04575258105415684, 'FOSL': -0.12874711760184465, 'EMC': -0.06976181940959233, 'EQT': 0.042382588774341326, 'COP': 0.026719229084537867, 'TAP': 0.029143601432758046, 'GPS': 0.009988901220865688, 'NWSA': -0.12818745692625771, 'AVGO': -0.018926677370700213}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'GNW': -0.10322580645161299, 'CHK': 0.006726457399103139, 'IVZ': -0.049111318989710044, 'AVY': 0.03625916385971861, 'WMB': -0.07010785824345148, 'SJM': -0.0074535429855013685, 'HAR': 0.12149532710280374, 'RTX': 0.05955678670360116, 'UAA': 0.034617259873232435, 'AIZ': 0.05206645056726095, 'EMC': 0.1333267612449926, 'KR': -0.07707509881422925, 'DLTR': 0.013673088875077616, 'KIM': -0.021150033046926652, 'NFLX': 0.020902120228122267, 'CTSH': 0.027100640065368307, 'MCHP': -0.07337120754260858, 'PDCO': 0.07636539391010141}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'REGN': -0.16527644496936594, 'KLAC': -0.10658658251043468, 'SJM': 0.051649928263988586, 'SWN': 0.021032504780114612, 'ADP': -0.04823989569752283, 'SBUX': 0.024004364429896348, 'DAL': -0.056173725771715644, 'SLB': -0.16155492154065612, 'GWW': -0.20512523526856818, 'R': -0.2515769400029338, 'RHI': -0.14618768328445755, 'PHM': -0.01195383347073383, 'PG': 0.07387796268280401, 'ADBE': -0.09567265234030027, 'STT': -0.1827104567761419, 'UNH': -0.02206222085322662, 'SEE': -0.19693094629156016}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'FTR': -0.26844262295081966, 'QEP': -0.1037903464613563, 'NOC': -0.009058253943463974, 'EMC': -0.1201444043321299, 'NVDA': -0.22943517816527667, 'ADBE': 0.021164882575603356, 'POM': -0.24491711253398823, 'NBR': -0.35400626110500044, 'GNW': 0.09647058823529416, 'NFLX': -0.060606060606060545, 'CHK': -0.18888888888888888, 'GE': -0.25130890052356025, 'AMZN': 0.041046361939723996, 'MNK': -0.05067837190742217, 'NBL': -0.050309278350515414, 'GWW': 0.10768895507209543, 'ATI': 0.0003809523809524405}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'FTR': -0.3497267759562842, 'NE': -0.394919168591224, 'EMC': 0.18474176578817786, 'POM': -0.15669165217173678, 'QEP': -0.3453496926691506, 'BBBY': -0.12260216847372815, 'NBR': -0.39028856475342555, 'GAS': -0.07872340425531915, 'NFX': -0.17221908526256355, 'GE': 0.005563282336578586, 'FLIR': -0.06163328197226496, 'CHK': -0.3114754098360656, 'PFG': -0.11330472103004294, 'FLS': -0.2372528616024974, 'SJM': -0.10483547351524881, 'EFX': -0.10886075949367095, 'SO': -0.0671201814058957, 'EOG': -0.18580854929712148}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'DNR': 0.23030303030303026, 'QEP': 0.5063757016989476, 'HOT': 0.1810344827586207, 'NBR': 0.5178969729155601, 'IVZ': 0.1095334685598378, 'CHK': 0.425, 'CVS': 0.01829070896730326, 'LRCX': 0.2706191543634536, 'MNK': 0.40038436899423446, 'UNP': 0.1726635157798445, 'AGN': 0.08905120833009564, 'JEF': 0.2131681877444589, 'POM': -0.03498272920221391, 'MKC': -0.10260405074560426, 'MTB': 0.16603773584905657, 'MCO': 0.15347704119297204, 'HUM': 0.09062343783474967, 'FOSL': 0.10058403634003898}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'GME': 0.03448244339010323, 'PBI': -0.008004016775946702, 'M': -0.05419354838709684, 'FTR': 0.5326633165829144, 'HAR': 0.014814814814814815, 'MDT': 0.018384919711426556, 'KMB': 0.04692632566870014, 'TDC': 0.08867882061670038, 'CME': -0.005834371813753264, 'CLX': 0.053548076261270575, 'ABT': 0.06288429290106204, 'KR': 0.03787327021121628, 'KMX': 0.057021276595744706, 'MKC': 0.09914897132942245, 'HIG': 0.04776579352850543, 'AMGN': 0.027055792068115526, 'HSY': 0.050477489768076325}",{}
2019-03-01,"{'COV': 0.0, 'DO': 0.09613375130616508, 'CNX': 0.005602240896358424, 'RRC': 0.04323308270676683, 'UNH': 0.019077700568540752, 'NWL': -0.05750165234633185, 'ORLY': 0.04073974805682119, 'CVS': -0.07256764020784813, 'AN': 0.00563063063063051, 'ADM': 0.011519607843137401, 'PCG': 0.04093567251461984, 'TPR': -0.07791429427629602, 'CPRI': -0.048460898502495804, 'CNP': 0.01993006993006994, 'TRIP': -0.04047818791946308, 'IFF': 0.011580822805312542, 'GME': -0.11576821987432766, 'NOV': -0.055236728837876586, 'WELL': 0.042075337597725776, 'PBI': -0.05110805576499459}",{}
2019-04-01,"{'COV': 0.0, 'REGN': -0.16816562022738843, 'BIIB': -0.04111766428242768, 'FTR': 0.41791044776119424, 'GME': -0.15937803692905722, 'NWL': -0.06638714185884004, 'KR': 0.042446941323345797, 'MNK': -0.29727272727272724, 'BA': -0.021021339844994203, 'URI': 0.21913660351241443, 'MPC': 0.006825341267063363, 'CCL': 0.07578861122490788, 'CTL': -0.05442804428044279, 'HUM': -0.048011438461827864, 'GT': 0.05209513023782549, 'PBI': 0.028935221041544015, 'FOSL': -0.05221174764321965, 'SCHW': 0.056092387461701684, 'GE': 0.01404212637913729, 'CMA': 0.06374674761491755}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'LLY': -0.003948753948753849, 'ISRG': -0.09139774437559858, 'CHRW': 0.012872717719690056, 'BA': -0.09232808526754328, 'VZ': -0.05029154518950446, 'POM': -0.1942534387631821, 'PM': -0.11395551137069718, 'SPGI': -0.029615050121298114, 'MAC': -0.07901372933594845, 'CSCO': -0.07088513638894044, 'CTAS': 0.019394951744617566, 'WAT': -0.05836265540699037, 'NE': -0.2651515151515152, 'XLNX': -0.15166835187057634, 'CA': -0.040995607613469945, 'DTE': 0.001501000667111346, 'CLX': -0.031128924515698042, 'VTR': 0.049876630243214634}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'FTR': -0.06417112299465245, 'NE': -0.0459183673469387, 'LYB': 0.1724137931034483, 'POM': -0.1503532378642282, 'WYNN': 0.16292729898892636, 'URI': 0.1844079299874977, 'MCHP': 0.07845862286797212, 'XYL': 0.12527262813522352, 'RTX': 0.029575100090404132, 'PCG': 0.3325581395348839, 'GPS': -0.03821656050955415, 'PSX': 0.15591259640102842, 'VFC': 0.07366830374008322, 'PVH': 0.11814845507280697, 'NKE': 0.08686551543694401, 'MAR': 0.12442246899570393, 'WHR': 0.2380178716490657}",{}
2019-07-01,"{'COV': 0.0, 'DNR': -0.1307692307692309, 'GME': -0.27305605786618453, 'POM': 0.06779743608235565, 'SWN': -0.31464174454828653, 'FTR': -0.24999999999999997, 'LLY': -0.021196549825656105, 'KR': -0.03139643861293337, 'NE': 0.1435897435897436, 'VZ': -0.027419647721082224, 'NLSN': 0.019918515165233196, 'RCL': -0.04638094439318964, 'BLL': 0.012858979854264978, 'PAYX': 0.004088712675009448, 'CRM': -0.0004528692501778688, 'ALL': 0.042888272583201395, 'COL': 0.09090909090909091, 'EQT': -0.051997463538364, 'CTXS': -0.052245646196150276, 'BIIB': 0.0051988672386829105}",{}
2019-08-01,"{'COV': 0.0, 'HAR': 0.12084592145015106, 'GME': -0.012437810945273478, 'ALXN': -0.11224669603524225, 'PCG': -0.4200887902330744, 'DNR': 0.0, 'SWN': -0.28181818181818186, 'CSX': -0.03869565217391307, 'PKI': -0.040697674418604654, 'COG': -0.10192102454642478, 'VAR': -0.09669992325402907, 'NFLX': -0.09406322282189669, 'MHK': -0.04421577297210387, 'DOV': -0.024997363147347372, 'PVH': -0.14282478196851284, 'RL': -0.1506296733569461, 'FTR': -0.4202898550724637, 'XEC': -0.11732548359966369, 'DLTR': 0.0007885657959585835, 'CERN': -0.039577464788732426}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'TPR': 0.2953500255493102, 'MHK': 0.0620612908748502, 'FTR': 0.08749999999999994, 'BLK': 0.06702366979655719, 'IFF': 0.13147747578293995, 'PCG': -0.03567984570877524, 'EOG': 0.02283552815914836, 'GT': 0.2760180995475112, 'PRU': 0.137022397891963, 'PVH': 0.16781548250265108, 'MAT': 0.17181069958847736, 'FFIV': 0.09960845732184796, 'BBY': 0.10258085592943485, 'BEN': 0.11987256073277586, 'NOV': 0.06690319310694376}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'SBUX': -0.0459388246076298, 'MAT': 0.04097646033129894, 'HOT': 0.5758513931888545, 'DIS': -0.00669127826488236, 'PRU': 0.004480183802412413, 'MRK': 0.029415339735018864, 'FLR': -0.16402953586497895, 'LHX': -0.01584311452446506, 'DTE': -0.03990063654711991, 'AXP': -0.008229041659523349, 'FISV': 0.021264312518040927, 'POM': -0.07812629150330085, 'XEC': -0.12576492930998104, 'NAVI': 0.07166123778501636, 'DISCA': 0.012772351615326817, 'KSU': 0.05402550365954876, 'FE': 0.006836146122623377}",{}
2019-11-01,"{'COV': 0.0, 'DNR': -0.01980198019801982, 'QEP': -0.026976688296082768, 'POM': 0.01694984630917877, 'EIX': 0.10134912800263239, 'MNK': 0.2200647249190939, 'CHK': -0.5555555555555556, 'TSN': 0.09122203098106714, 'VTR': -0.1045550332306694, 'CAG': 0.06499813223757946, 'BAX': 0.06286759900666564, 'ROP': 0.05962611854345706, 'OI': 0.16449704142011842, 'MDLZ': -0.002510137092102772, 'GIS': 0.04572683706070286, 'CHRW': 0.033470507544581585, 'XEC': 0.08061054137848801, 'XLNX': 0.01815565150005536, 'WDC': -0.028577059519117123, 'FTI': -0.0494590417310665}",{}
2019-12-01,"{'COV': 0.0, 'DNR': 0.4099999999999999, 'FTR': 0.34848484848484845, 'RRC': 0.3661971830985915, 'FOSL': 0.06056527590847916, 'TRIP': 0.06372549019607844, 'QEP': 0.3719412724306689, 'GE': -0.012422360248447098, 'GNW': 0.11111111111111122, 'FCX': 0.15357458075904679, 'ADBE': 0.06658689606105676, 'TMO': 0.029807631261507345, 'TAP': 0.06900702106318952, 'AMGN': 0.027840221338405663, 'ADSK': 0.015330123415795064, 'WDC': 0.2608519269776876, 'F': 0.023516237402015774, 'AVY': 0.004342431761786618, 'BEN': -0.04765450483991069, 'SCHW': -0.0480710967481316}",{}
