,long,short
2018-07-01,"{'COV': 0.0, 'AVP': -0.012422360248447215, 'FTR': -0.018796992481203107, 'XRX': 0.09115770282588878, 'DNR': -0.046511627906976875, 'CNX': -0.0713063320022818, 'HRB': 0.11041162227602912, 'COL': -0.0012926577042398437, 'NAVI': 0.022471910112359533, 'MNK': 0.2710027100271003, 'THC': 0.12765957446808526, 'DRI': 0.00757352217960063, 'GNW': 0.03370786516853921, 'FAST': 0.20455560518088425, 'PBI': 0.025853716803588712, 'GT': 0.05486399262332862, 'AVY': 0.1296144380639869, 'PWR': 0.03019213174748405, 'KR': 0.02131569276001464, 'NVDA': 0.04600765360966598}",{}
2018-08-01,"{'COV': 0.0, 'UAA': 0.030745967741935457, 'FTR': 0.09243697478991605, 'HOT': -0.0880503144654088, 'AVP': 0.24374999999999994, 'DNR': 0.251685393258427, 'DISCK': 0.04995904995904991, 'NLSN': 0.12895716945996274, 'FOSL': -0.12874711760184465, 'HAR': -0.05309734513274336, 'AVGO': -0.018926677370700213, 'EBAY': 0.037741638539429176, 'VNO': 0.09090909090909084, 'DISCA': 0.054566123531640684, 'NWSA': -0.12818745692625771, 'NBR': 0.04575258105415684, 'VMC': -0.02482746257954644, 'CNP': -0.008798775822494278, 'IPG': 0.05268292682926821, 'FB': 0.010348990973379997}",{}
2018-09-01,"{'COV': 0.0, 'EMC': 0.1333267612449926, 'GNW': -0.10322580645161299, 'NWL': -0.06113092205807434, 'CHK': 0.006726457399103139, 'AVY': 0.03625916385971861, 'SJM': -0.0074535429855013685, 'RTX': 0.05955678670360116, 'IVZ': -0.049111318989710044, 'CNX': -0.1039448966812774, 'WMB': -0.07010785824345148, 'FCX': 0.021837349397590432, 'AIZ': 0.05206645056726095, 'TGT': 0.009145607701564442, 'GT': 0.028385295486272825, 'BBBY': -0.15114127082048123, 'SRCL': -0.04647383815404614, 'PDCO': 0.07636539391010141, 'MAT': 0.023468057366362413, 'LMT': 0.08114027918532804}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'KLAC': -0.10658658251043468, 'SJM': 0.051649928263988586, 'PG': 0.07387796268280401, 'PNC': -0.05733909553943514, 'CB': -0.06943583384996896, 'CHK': -0.2251655629139073, 'SLB': -0.16155492154065612, 'REGN': -0.16527644496936594, 'ABBV': -0.16952941176470585, 'PHM': -0.01195383347073383, 'SWN': 0.021032504780114612, 'GE': -0.22463768115942023, 'ADP': -0.04823989569752283, 'DAL': -0.056173725771715644, 'SBUX': 0.024004364429896348, 'VLO': -0.2050797847228779, 'ADBE': -0.09567265234030027}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'CHK': -0.18888888888888888, 'QEP': -0.1037903464613563, 'NE': -0.1918604651162791, 'NOC': -0.009058253943463974, 'NBR': -0.35400626110500044, 'FTR': -0.26844262295081966, 'GNW': 0.09647058823529416, 'AMZN': 0.041046361939723996, 'GWW': 0.10768895507209543, 'REGN': 0.07861356932153385, 'GE': -0.25130890052356025, 'NFLX': -0.060606060606060545, 'NVDA': -0.22943517816527667, 'BIIB': 0.09621259402818388, 'POM': -0.24491711253398823, 'LMT': 0.02334712936432142, 'ETR': 0.0437310414560161, 'FCX': 0.006896551724137937}",{}
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'NE': -0.394919168591224, 'POM': -0.15669165217173678, 'FTR': -0.3497267759562842, 'EMC': 0.18474176578817786, 'GE': 0.005563282336578586, 'QEP': -0.3453496926691506, 'NBR': -0.39028856475342555, 'GAS': -0.07872340425531915, 'PFG': -0.11330472103004294, 'NFX': -0.17221908526256355, 'DO': -0.283763277693475, 'CHK': -0.3114754098360656, 'BBBY': -0.12260216847372815, 'NOV': -0.21993232851430325, 'FSLR': -0.07494553376906313, 'PCG': -0.09695817490494299, 'ZION': -0.17128248828291434, 'BBY': -0.19273654029945844}",{}
2019-01-01,"{'COV': 0.0, 'POM': -0.03498272920221391, 'AVP': 0.5743243243243243, 'NE': 0.29411764705882354, 'QEP': 0.5063757016989476, 'DNR': 0.23030303030303026, 'CHK': 0.425, 'HOT': 0.1810344827586207, 'NBR': 0.5178969729155601, 'NFX': 0.2837078651685394, 'AMZN': 0.17303439803439802, 'UNP': 0.1726635157798445, 'MNK': 0.40038436899423446, 'ACN': 0.10517418785829782, 'HUM': 0.09062343783474967, 'FOSL': 0.10058403634003898, 'CVS': 0.01829070896730326, 'AGN': 0.08905120833009564, 'MTB': 0.16603773584905657, 'MKC': -0.10260405074560426}",{}
2019-02-01,"{'COV': 0.0, 'FTR': 0.5326633165829144, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'POM': 0.08981981498084941, 'DNR': -0.06341463414634142, 'GME': 0.03448244339010323, 'HAR': 0.014814814814814815, 'KMB': 0.04692632566870014, 'CINF': 0.06973464940392254, 'KMX': 0.057021276595744706, 'CLX': 0.053548076261270575, 'MKC': 0.09914897132942245, 'MDT': 0.018384919711426556, 'BMY': 0.054210413541889886, 'QCOM': 0.07690673465052045, 'HSY': 0.050477489768076325, 'NRG': 0.02148388708468647, 'V': 0.09589143240623357, 'PPG': 0.06456631660832361}",{}
2019-03-01,"{'COV': 0.0, 'DO': 0.09613375130616508, 'RRC': 0.04323308270676683, 'CNX': 0.005602240896358424, 'CVS': -0.07256764020784813, 'PCG': 0.04093567251461984, 'UNH': 0.019077700568540752, 'AN': 0.00563063063063051, 'AGN': 0.05749926188367302, 'FOSL': -0.1332912192040429, 'NOV': -0.055236728837876586, 'NWL': -0.05750165234633185, 'DNR': 0.05670103092783499, 'IFF': 0.011580822805312542, 'JWN': -0.07594936708860753, 'TAP': -0.030657181571815757, 'LH': 0.02561008313220698, 'CPRI': -0.048460898502495804, 'ADM': 0.011519607843137401, 'K': 0.027204502814258968}",{}
2019-04-01,"{'COV': 0.0, 'BIIB': -0.04111766428242768, 'FTR': 0.41791044776119424, 'DNR': 0.06190476190476185, 'CTL': -0.05442804428044279, 'REGN': -0.16816562022738843, 'NWL': -0.06638714185884004, 'FOSL': -0.05221174764321965, 'GME': -0.15937803692905722, 'HUM': -0.048011438461827864, 'URI': 0.21913660351241443, 'KR': 0.042446941323345797, 'PRU': 0.14031052328924673, 'TGNA': 0.12283236994219648, 'TAP': 0.07058414464534066, 'BWA': 0.0667539267015706, 'MPC': 0.006825341267063363, 'MNST': 0.0959911732254505, 'MCK': 0.010574277854195359, 'BA': -0.021021339844994203}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'ISRG': -0.09139774437559858, 'LLY': -0.003948753948753849, 'BA': -0.09232808526754328, 'CHRW': 0.012872717719690056, 'CSCO': -0.07088513638894044, 'PM': -0.11395551137069718, 'VZ': -0.05029154518950446, 'SPGI': -0.029615050121298114, 'NE': -0.2651515151515152, 'WAT': -0.05836265540699037, 'XLNX': -0.15166835187057634, 'CTAS': 0.019394951744617566, 'MCK': 0.023906408952187246, 'JPM': -0.08430913348946135, 'MLM': -0.05603838493572332, 'EA': -0.020313651194611166, 'ZBH': -0.07434761201378633, 'CA': -0.040995607613469945}",{}
2019-06-01,"{'COV': 0.0, 'DNR': -0.17333333333333334, 'PBI': 0.17582193773639798, 'CHK': 0.005154639175257732, 'NE': -0.0459183673469387, 'FTR': -0.06417112299465245, 'WYNN': 0.16292729898892636, 'POM': -0.1503532378642282, 'URI': 0.1844079299874977, 'LYB': 0.1724137931034483, 'WHR': 0.2380178716490657, 'NBR': 0.22364882449900247, 'RIG': 0.023961661341853093, 'RL': 0.09154375614552608, 'ISRG': 0.13332901218563648, 'STZ': 0.11086906672781474, 'ALXN': 0.14924980257962614, 'PVH': 0.11814845507280697, 'RTX': 0.029575100090404132, 'VFC': 0.07366830374008322}",{}
2019-07-01,"{'COV': 0.0, 'POM': 0.06779743608235565, 'GME': -0.27305605786618453, 'DNR': -0.1307692307692309, 'REGN': -0.040458423853153305, 'SWN': -0.31464174454828653, 'LLY': -0.021196549825656105, 'BA': -0.06495898208605383, 'NLSN': 0.019918515165233196, 'ZBH': 0.13745121330391993, 'CHK': -0.11707317073170732, 'PAYX': 0.004088712675009448, 'FTR': -0.24999999999999997, 'RL': -0.0984244999114888, 'GPC': -0.06936187078874356, 'NTRS': 0.0783556665909606, 'XLNX': -0.06614042376402156, 'ADS': 0.10536550234065535, 'DUK': -0.014704138503498101, 'UPS': 0.14241793117127838}",{}
2019-08-01,"{'COV': 0.0, 'CSC': 0.0, 'GME': -0.012437810945273478, 'SWN': -0.28181818181818186, 'POM': 0.0, 'DNR': 0.0, 'ALXN': -0.11224669603524225, 'VAR': -0.09669992325402907, 'FTR': -0.4202898550724637, 'RL': -0.1506296733569461, 'PXD': -0.09244391085765744, 'DLTR': 0.0007885657959585835, 'CSX': -0.03869565217391307, 'PCG': -0.4200887902330744, 'PVH': -0.14282478196851284, 'HAR': 0.12084592145015106, 'PKI': -0.040697674418604654, 'SRCL': 0.11694451356058728, 'AMG': -0.10022482546444206, 'MHK': -0.04421577297210387}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'FTR': 0.08749999999999994, 'SWN': 0.22929936305732476, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'PCG': -0.03567984570877524, 'TPR': 0.2953500255493102, 'OI': 0.022110552763819163, 'PRU': 0.137022397891963, 'MHK': 0.0620612908748502, 'PVH': 0.16781548250265108, 'IFF': 0.13147747578293995, 'MAT': 0.17181069958847736, 'FFIV': 0.09960845732184796, 'NOV': 0.06690319310694376, 'EOG': 0.02283552815914836, 'AMG': 0.0988441610203268, 'GT': 0.2760180995475112}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'FTR': 0.045977011494252915, 'MAT': 0.04097646033129894, 'QEP': -0.10244129399529253, 'HOT': 0.5758513931888545, 'FLR': -0.16402953586497895, 'SBUX': -0.0459388246076298, 'UAA': 0.031984007996001845, 'PRU': 0.004480183802412413, 'DTE': -0.03990063654711991, 'DIS': -0.00669127826488236, 'AXP': -0.008229041659523349, 'FISV': 0.021264312518040927, 'KSU': 0.05402550365954876, 'DISCK': 0.02186234817813762, 'MRK': 0.029415339735018864, 'INTU': -0.03608344296184936, 'LHX': -0.01584311452446506, 'ABT': -0.0009639715628388758}",{}
2019-11-01,"{'COV': 0.0, 'QEP': -0.026976688296082768, 'MNK': 0.2200647249190939, 'CHRW': 0.033470507544581585, 'RRC': -0.14108910891089105, 'MRO': 0.004329004329004236, 'DNR': -0.01980198019801982, 'OI': 0.16449704142011842, 'POM': 0.01694984630917877, 'EIX': 0.10134912800263239, 'SBUX': 0.012694610778443142, 'WDC': -0.028577059519117123, 'VTR': -0.1045550332306694, 'CHK': -0.5555555555555556, 'BA': 0.08139983957695843, 'BAX': 0.06286759900666564, 'GIS': 0.04572683706070286, 'TSN': 0.09122203098106714, 'PCG': 0.161993769470405, 'ROP': 0.05962611854345706}",{}
2019-12-01,"{'COV': 0.0, 'FOSL': 0.06056527590847916, 'RRC': 0.3661971830985915, 'QEP': 0.3719412724306689, 'TRIP': 0.06372549019607844, 'BEN': -0.04765450483991069, 'EQT': 0.23885714285714285, 'ADS': 0.04966887417218543, 'PCG': 0.4454787234042553, 'DNR': 0.4099999999999999, 'FTR': 0.34848484848484845, 'GNW': 0.11111111111111122, 'KSS': 0.09372217275155834, 'GRMN': -0.0007274994803574431, 'MAC': -0.00038986354775820707, 'WDC': 0.2608519269776876, 'CNX': 0.2733812949640287, 'SCHW': -0.0480710967481316, 'COG': 0.08786346396965869, 'TSN': 0.012957746478873303}",{}
