,long,short
2018-07-01,"{'COV': 0.0, 'AVP': -0.012422360248447215, 'FTR': -0.018796992481203107, 'EMC': 0.026018262357475223, 'DNR': -0.046511627906976875, 'XRX': 0.09115770282588878, 'AIZ': 0.068427978540338, 'NAVI': 0.022471910112359533, 'CNX': -0.0713063320022818, 'DRI': 0.00757352217960063, 'BBBY': -0.061190738699007687, 'NWSA': -0.024080267558528393, 'PWR': 0.03019213174748405, 'ATI': 0.12505058680696074, 'GT': 0.05486399262332862, 'CHRW': 0.10237109522017328, 'GNW': 0.03370786516853921, 'HOT': -0.1016949152542373, 'SWN': -0.020952380952381014, 'HRB': 0.11041162227602912}",{}
2018-08-01,"{'COV': 0.0, 'DISCK': 0.04995904995904991, 'AVP': 0.24374999999999994, 'UAA': 0.030745967741935457, 'DNR': 0.251685393258427, 'NLSN': 0.12895716945996274, 'HOT': -0.0880503144654088, 'CHK': -0.008948545861297539, 'EBAY': 0.037741638539429176, 'EMC': -0.06976181940959233, 'NBR': 0.04575258105415684, 'GPS': 0.009988901220865688, 'DISCA': 0.054566123531640684, 'HRL': 0.09498986388647555, 'WU': -0.06058981233243963, 'CMCSA': 0.030532131433556185, 'AVGO': -0.018926677370700213, 'COP': 0.026719229084537867, 'NWSA': -0.12818745692625771, 'FB': 0.010348990973379997}",{}
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'GNW': -0.10322580645161299, 'EMC': 0.1333267612449926, 'AVY': 0.03625916385971861, 'IVZ': -0.049111318989710044, 'CHK': 0.006726457399103139, 'HAR': 0.12149532710280374, 'SJM': -0.0074535429855013685, 'TGT': 0.009145607701564442, 'RTX': 0.05955678670360116, 'WMB': -0.07010785824345148, 'PPL': -0.008915304606240787, 'AIZ': 0.05206645056726095, 'PDCO': 0.07636539391010141, 'UAA': 0.034617259873232435, 'BBBY': -0.15114127082048123, 'GT': 0.028385295486272825, 'DLTR': 0.013673088875077616, 'KR': -0.07707509881422925}",{}
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'WMB': -0.11037891268533771, 'KLAC': -0.10658658251043468, 'REGN': -0.16527644496936594, 'ADP': -0.04823989569752283, 'PRGO': -0.0016067776803973042, 'SLB': -0.16155492154065612, 'SJM': 0.051649928263988586, 'STT': -0.1827104567761419, 'RHI': -0.14618768328445755, 'PG': 0.07387796268280401, 'NOV': -0.15184838558727193, 'IVZ': -0.05068897637795281, 'PHM': -0.01195383347073383, 'R': -0.2515769400029338, 'GWW': -0.20512523526856818, 'WFC': 0.009225092250922422, 'CB': -0.06943583384996896, 'DE': -0.10729145351613134}",{}
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NE': -0.1918604651162791, 'FTR': -0.26844262295081966, 'QEP': -0.1037903464613563, 'NOC': -0.009058253943463974, 'NVDA': -0.22943517816527667, 'GNW': 0.09647058823529416, 'CHK': -0.18888888888888888, 'AVP': 0.16574585635359107, 'ADBE': 0.021164882575603356, 'GE': -0.25130890052356025, 'FCX': 0.006896551724137937, 'NBR': -0.35400626110500044, 'GWW': 0.10768895507209543, 'POM': -0.24491711253398823, 'LMT': 0.02334712936432142, 'THC': 0.006952491309385852, 'NWL': 0.4854570637119114, 'ATI': 0.0003809523809524405}",{}
2018-12-01,"{'COV': 0.0, 'FTR': -0.3497267759562842, 'DNR': -0.2904564315352698, 'NE': -0.394919168591224, 'POM': -0.15669165217173678, 'EMC': 0.18474176578817786, 'BBBY': -0.12260216847372815, 'QEP': -0.3453496926691506, 'DO': -0.283763277693475, 'GAS': -0.07872340425531915, 'NFX': -0.17221908526256355, 'NBR': -0.39028856475342555, 'HAR': -0.04892367906066536, 'FLIR': -0.06163328197226496, 'NOC': -0.06672649939516914, 'PFG': -0.11330472103004294, 'GE': 0.005563282336578586, 'SO': -0.0671201814058957, 'JWN': -0.12690556325480096, 'EFX': -0.10886075949367095}",{}
2019-01-01,"{'COV': 0.0, 'AVP': 0.5743243243243243, 'QEP': 0.5063757016989476, 'HOT': 0.1810344827586207, 'CHK': 0.425, 'DNR': 0.23030303030303026, 'NBR': 0.5178969729155601, 'IVZ': 0.1095334685598378, 'JEF': 0.2131681877444589, 'AGN': 0.08905120833009564, 'MNK': 0.40038436899423446, 'LRCX': 0.2706191543634536, 'FOSL': 0.10058403634003898, 'HUM': 0.09062343783474967, 'CVS': 0.01829070896730326, 'UNP': 0.1726635157798445, 'ABC': 0.1305985768103809, 'MSFT': 0.04899548995489956, 'STI': 0.1937292358803988, 'CTXS': 0.019778882239578077}",{}
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'PBI': -0.008004016775946702, 'GME': 0.03448244339010323, 'HAR': 0.014814814814814815, 'MDT': 0.018384919711426556, 'FTR': 0.5326633165829144, 'KR': 0.03787327021121628, 'HIG': 0.04776579352850543, 'KMB': 0.04692632566870014, 'M': -0.05419354838709684, 'AMGN': 0.027055792068115526, 'CLX': 0.053548076261270575, 'AFL': 0.033773544057155276, 'CINF': 0.06973464940392254, 'ICE': 0.0014565677966101621, 'MKC': 0.09914897132942245, 'CME': -0.005834371813753264, 'TDC': 0.08867882061670038}",{}
2019-03-01,"{'COV': 0.0, 'DO': 0.09613375130616508, 'RRC': 0.04323308270676683, 'CNX': 0.005602240896358424, 'NWL': -0.05750165234633185, 'UNH': 0.019077700568540752, 'ORLY': 0.04073974805682119, 'AN': 0.00563063063063051, 'CVS': -0.07256764020784813, 'DNR': 0.05670103092783499, 'PCG': 0.04093567251461984, 'TPR': -0.07791429427629602, 'ADM': 0.011519607843137401, 'IFF': 0.011580822805312542, 'RHI': -0.04999249361957662, 'TAP': -0.030657181571815757, 'CPRI': -0.048460898502495804, 'RF': -0.13817480719794345, 'ESS': 0.03901674810697914, 'TRIP': -0.04047818791946308}",{}
2019-04-01,"{'COV': 0.0, 'REGN': -0.16816562022738843, 'FTR': 0.41791044776119424, 'BIIB': -0.04111766428242768, 'NWL': -0.06638714185884004, 'GME': -0.15937803692905722, 'URI': 0.21913660351241443, 'KR': 0.042446941323345797, 'PBI': 0.028935221041544015, 'MPC': 0.006825341267063363, 'CCL': 0.07578861122490788, 'HUM': -0.048011438461827864, 'TAP': 0.07058414464534066, 'MNK': -0.29727272727272724, 'AIZ': -0.003446418955304181, 'BA': -0.021021339844994203, 'SCHW': 0.056092387461701684, 'FOSL': -0.05221174764321965, 'GT': 0.05209513023782549, 'CMA': 0.06374674761491755}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'BA': -0.09232808526754328, 'ISRG': -0.09139774437559858, 'LLY': -0.003948753948753849, 'CHRW': 0.012872717719690056, 'PM': -0.11395551137069718, 'CTAS': 0.019394951744617566, 'SPGI': -0.029615050121298114, 'XLNX': -0.15166835187057634, 'WAT': -0.05836265540699037, 'CSCO': -0.07088513638894044, 'POM': -0.1942534387631821, 'MCK': 0.023906408952187246, 'VZ': -0.05029154518950446, 'CLX': -0.031128924515698042, 'NE': -0.2651515151515152, 'MLM': -0.05603838493572332, 'ZBH': -0.07434761201378633, 'MAC': -0.07901372933594845}",{}
2019-06-01,"{'PBI': 0.17582193773639798, 'COV': 0.0, 'DNR': -0.17333333333333334, 'NE': -0.0459183673469387, 'FTR': -0.06417112299465245, 'WYNN': 0.16292729898892636, 'LYB': 0.1724137931034483, 'URI': 0.1844079299874977, 'PCG': 0.3325581395348839, 'MCHP': 0.07845862286797212, 'POM': -0.1503532378642282, 'PVH': 0.11814845507280697, 'RL': 0.09154375614552608, 'GPS': -0.03821656050955415, 'EXPE': 0.16063089258965552, 'RTX': 0.029575100090404132, 'NKE': 0.08686551543694401, 'XYL': 0.12527262813522352, 'VFC': 0.07366830374008322, 'PSX': 0.15591259640102842}",{}
2019-07-01,"{'COV': 0.0, 'GME': -0.27305605786618453, 'DNR': -0.1307692307692309, 'POM': 0.06779743608235565, 'SWN': -0.31464174454828653, 'FTR': -0.24999999999999997, 'EQT': -0.051997463538364, 'NLSN': 0.019918515165233196, 'PAYX': 0.004088712675009448, 'RCL': -0.04638094439318964, 'LLY': -0.021196549825656105, 'NE': 0.1435897435897436, 'BIIB': 0.0051988672386829105, 'KR': -0.03139643861293337, 'CMS': 0.007639012257949897, 'VZ': -0.027419647721082224, 'COG': -0.17262693156732895, 'GAS': 0.059223300970873784, 'CTXS': -0.052245646196150276, 'CRM': -0.0004528692501778688}",{}
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'GME': -0.012437810945273478, 'HAR': 0.12084592145015106, 'PCG': -0.4200887902330744, 'ALXN': -0.11224669603524225, 'DNR': 0.0, 'VAR': -0.09669992325402907, 'CSX': -0.03869565217391307, 'PKI': -0.040697674418604654, 'MHK': -0.04421577297210387, 'NFLX': -0.09406322282189669, 'PVH': -0.14282478196851284, 'COG': -0.10192102454642478, 'GT': -0.1645569620253164, 'DOV': -0.024997363147347372, 'WAT': 0.00317204810150548, 'APH': -0.060839388352673246, 'NWL': 0.1942985746436609, 'GPC': -0.06918976545842212}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'PCG': -0.03567984570877524, 'IFF': 0.13147747578293995, 'MHK': 0.0620612908748502, 'BLK': 0.06702366979655719, 'TPR': 0.2953500255493102, 'MAT': 0.17181069958847736, 'PVH': 0.16781548250265108, 'PRU': 0.137022397891963, 'OI': 0.022110552763819163, 'EOG': 0.02283552815914836, 'GT': 0.2760180995475112, 'MRO': 0.06666666666666665, 'CPRI': 0.2748942714340636, 'BEN': 0.11987256073277586, 'FFIV': 0.09960845732184796}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'POM': -0.07812629150330085, 'MAT': 0.04097646033129894, 'HOT': 0.5758513931888545, 'SBUX': -0.0459388246076298, 'FLR': -0.16402953586497895, 'BLK': 0.03607113392611607, 'DIS': -0.00669127826488236, 'MRK': 0.029415339735018864, 'PRU': 0.004480183802412413, 'UAA': 0.031984007996001845, 'DTE': -0.03990063654711991, 'LHX': -0.01584311452446506, 'NOV': 0.05943396226415102, 'ALLE': 0.11305609284332686, 'DISCA': 0.012772351615326817, 'NAVI': 0.07166123778501636, 'FISV': 0.021264312518040927}",{}
2019-11-01,"{'COV': 0.0, 'POM': 0.01694984630917877, 'DNR': -0.01980198019801982, 'QEP': -0.026976688296082768, 'EIX': 0.10134912800263239, 'MNK': 0.2200647249190939, 'OI': 0.16449704142011842, 'CHK': -0.5555555555555556, 'XEC': 0.08061054137848801, 'BAX': 0.06286759900666564, 'PSA': -0.058517495395948346, 'CHRW': 0.033470507544581585, 'ROP': 0.05962611854345706, 'TSN': 0.09122203098106714, 'BXP': 0.005678846297541589, 'VTR': -0.1045550332306694, 'MDLZ': -0.002510137092102772, 'R': 0.08600085360648743, 'WDC': -0.028577059519117123, 'BWA': 0.0009626955475332432}",{}
2019-12-01,"{'COV': 0.0, 'DNR': 0.4099999999999999, 'RRC': 0.3661971830985915, 'FOSL': 0.06056527590847916, 'QEP': 0.3719412724306689, 'GNW': 0.11111111111111122, 'GE': -0.012422360248447098, 'AMGN': 0.027840221338405663, 'POM': 0.0, 'FCX': 0.15357458075904679, 'TRIP': 0.06372549019607844, 'AVY': 0.004342431761786618, 'TAP': 0.06900702106318952, 'WDC': 0.2608519269776876, 'APD': 0.0006465517241379555, 'BEN': -0.04765450483991069, 'AIZ': -0.01772458718376006, 'ADBE': 0.06658689606105676, 'SCHW': -0.0480710967481316, 'TMO': 0.029807631261507345}",{}
