,long,short
2019-01-01,"{'COV': 0.0, 'NE': 0.29411764705882354, 'POM': -0.03498272920221391, 'DNR': 0.23030303030303026, 'QEP': 0.5063757016989476, 'AVP': 0.5743243243243243, 'CHK': 0.425, 'FTR': -0.14529914529914525, 'HOT': 0.1810344827586207, 'NBR': 0.5178969729155601, 'MNK': 0.40038436899423446, 'FOSL': 0.10058403634003898, 'LRCX': 0.2706191543634536, 'HUM': 0.09062343783474967, 'JEF': 0.2131681877444589, 'UNP': 0.1726635157798445, 'IVZ': 0.1095334685598378, 'AGN': 0.08905120833009564, 'MTB': 0.16603773584905657, 'VAR': 0.17736757624398075, 'NFX': 0.2837078651685394, 'MSI': 0.02643171806167399, 'ACN': 0.10517418785829782, 'JCI': 0.1523131672597865, 'ABC': 0.1305985768103809, 'EMC': -0.31636228540143135, 'THC': 0.3034973325429755, 'MKC': -0.10260405074560426, 'MSFT': 0.04899548995489956, 'UHS': 0.1493631128947828, 'SWK': 0.0751424813678212, 'STI': 0.1937292358803988, 'AMZN': 0.17303439803439802, 'CVS': 0.01829070896730326, 'CVX': 0.06817277070063689, 'SPG': 0.09481319809988452, 'SRE': 0.08338996213959798, 'WBA': 0.07532101471969938, 'GL': 0.1388238534637102, 'BEN': 0.0085990684342529, 'GOOG': 0.09817326893376731, 'ADSK': 0.17393731557540465, 'AON': 0.09091551285673923, 'VZ': -0.009476876421531463, 'GLW': 0.12407211028632031}",{}
2019-02-01,"{'COV': 0.0, 'EMC': 0.6457110409722427, 'PCG': 0.3222049689440994, 'GME': 0.03448244339010323, 'HAR': 0.014814814814814815, 'M': -0.05419354838709684, 'FTR': 0.5326633165829144, 'MDT': 0.018384919711426556, 'MKC': 0.09914897132942245, 'CLX': 0.053548076261270575, 'KMB': 0.04692632566870014, 'PFE': 0.011010521164668531, 'BMY': 0.054210413541889886, 'CINF': 0.06973464940392254, 'ABT': 0.06288429290106204, 'HIG': 0.04776579352850543, 'KMX': 0.057021276595744706, 'ICE': 0.0014565677966101621, 'V': 0.09589143240623357, 'HSY': 0.050477489768076325, 'QCOM': 0.07690673465052045, 'CME': -0.005834371813753264, 'JNPR': 0.045034177724165556, 'INTC': 0.13251155624036987, 'PEP': 0.032093969663337024, 'AMGN': 0.027055792068115526, 'FISV': 0.02493041268304493, 'CSC': 0.0, 'NRG': 0.02148388708468647, 'FOSL': -0.07999999999999996, 'KR': 0.03787327021121628, 'FE': 0.0514408833827093, 'POM': 0.08981981498084941, 'HRB': 0.02047315741583254, 'PPG': 0.06456631660832361, 'HRL': 0.02497575169738121, 'IFF': -0.10163670904574024, 'CF': -0.030585424133811257, 'BLK': 0.061767651477215864, 'MYL': -0.12091938707528312, 'AEP': 0.03445990722332663, 'PEG': 0.07928240740740738, 'TDC': 0.08867882061670038, 'JWN': 0.01728058208276501, 'MRK': 0.0700838257523706}",{}
2019-03-01,"{'COV': 0.0, 'UNH': 0.019077700568540752, 'NWL': -0.05750165234633185, 'DO': 0.09613375130616508, 'RRC': 0.04323308270676683, 'PCG': 0.04093567251461984, 'CNX': 0.005602240896358424, 'AN': 0.00563063063063051, 'AVP': -0.06687898089171973, 'CVS': -0.07256764020784813, 'ORLY': 0.04073974805682119, 'FOSL': -0.1332912192040429, 'NOV': -0.055236728837876586, 'ADM': 0.011519607843137401, 'NE': -0.04651162790697664, 'TPR': -0.07791429427629602, 'FTR': -0.360128617363344, 'GME': -0.11576821987432766, 'WELL': 0.042075337597725776, 'TAP': -0.030657181571815757, 'IFF': 0.011580822805312542, 'VMC': 0.058205847741468336, 'JNJ': 0.01878252998415938, 'TGT': 0.09062807362652807, 'CPRI': -0.048460898502495804, 'ESS': 0.03901674810697914, 'XEC': -0.03446808510638308, 'RHI': -0.04999249361957662, 'MPC': -0.03662067790836312, 'SJM': 0.09685940710302325, 'MUR': 0.009836065573770477, 'OMC': -0.04006057268722462, 'HAS': -0.008932882665379154, 'HUM': -0.07048116269225348, 'RF': -0.13817480719794345, 'IP': 0.0, 'ACN': 0.07987220447284345, 'AGN': 0.05749926188367302, 'BSX': -0.05187747035573109, 'CF': -0.038884812912692676, 'DE': -0.025729095110222974, 'COL': -0.010989010989011033, 'DUK': 0.004474272930648716, 'KMB': 0.07001344688480504, 'EL': 0.046269704512093945}",{}
2019-04-01,"{'COV': 0.0, 'FTR': 0.41791044776119424, 'BIIB': -0.04111766428242768, 'REGN': -0.16816562022738843, 'PRU': 0.14031052328924673, 'NWL': -0.06638714185884004, 'GME': -0.15937803692905722, 'FOSL': -0.05221174764321965, 'CTL': -0.05442804428044279, 'DNR': 0.06190476190476185, 'HUM': -0.048011438461827864, 'URI': 0.21913660351241443, 'LOW': 0.030880848293181964, 'KR': 0.042446941323345797, 'MPC': 0.006825341267063363, 'MCK': 0.010574277854195359, 'ALLE': 0.08850344674227272, 'TAP': 0.07058414464534066, 'SCHW': 0.056092387461701684, 'NDAQ': 0.045006379770328384, 'STT': 0.018050541516245466, 'TDC': 0.03153357531760437, 'LEG': -0.07316468253968261, 'UPS': -0.06160962072155409, 'AXP': 0.06677811832451006, 'BA': -0.021021339844994203, 'MNST': 0.0959911732254505, 'MAC': -0.07470817120622557, 'NTRS': 0.08326670474014856, 'LNC': 0.12339242266249568, 'M': -0.026170798898071636, 'DOV': 0.03282582874419616, 'DE': 0.024656145021233353, 'MMC': 0.00641513537022946, 'JWN': -0.07426679280983918, 'WFC': -0.00043898156277443205, 'DVA': 0.01098096632503663, 'BWA': 0.0667539267015706, 'ABC': -0.06602687140115177, 'AGN': -0.0036708685413492253, 'CMA': 0.06374674761491755, 'STI': 0.09465020576131693, 'EMN': 0.029238160603980917, 'OMC': 0.09198685902013994, 'LYB': 0.03734439834024895}",{}
2019-05-01,"{'COV': 0.0, 'REGN': -0.1204524253731343, 'ISRG': -0.09139774437559858, 'BA': -0.09232808526754328, 'LLY': -0.003948753948753849, 'CSCO': -0.07088513638894044, 'CHRW': 0.012872717719690056, 'WAT': -0.05836265540699037, 'NE': -0.2651515151515152, 'PM': -0.11395551137069718, 'CTAS': 0.019394951744617566, 'VZ': -0.05029154518950446, 'SPGI': -0.029615050121298114, 'VTR': 0.049876630243214634, 'CA': -0.040995607613469945, 'XLNX': -0.15166835187057634, 'MLM': -0.05603838493572332, 'EA': -0.020313651194611166, 'JPM': -0.08430913348946135, 'CVX': -0.040257791118566276, 'POM': -0.1942534387631821, 'BKR': -0.09899694723070213, 'CLX': -0.031128924515698042, 'PHM': -0.016446307642695956, 'DTE': 0.001501000667111346, 'ZBH': -0.07434761201378633, 'NFLX': -0.08213903743315515, 'TDC': -0.245772018449374, 'ITW': -0.10592519033432637, 'ED': 0.01474530831099188, 'STT': -0.18410106301032192, 'DVN': -0.23750000000000004, 'UNP': -0.05282733771139655, 'ATI': -0.1432573029211684, 'LOW': -0.17474939040910328, 'HRL': -0.013261922978832011, 'MCK': 0.023906408952187246, 'NTRS': -0.13194810673979543, 'PEG': -0.010709269662921338, 'GRMN': -0.0672640080767289, 'MAT': -0.21200000000000002, 'ADI': -0.1665199013737231, 'ABT': -0.04059938524590166, 'CAH': -0.13613807982740025, 'TXT': -0.14832265359969854}",{}
2019-06-01,"{'COV': 0.0, 'PBI': 0.17582193773639798, 'DNR': -0.17333333333333334, 'FTR': -0.06417112299465245, 'POM': -0.1503532378642282, 'NE': -0.0459183673469387, 'LYB': 0.1724137931034483, 'WYNN': 0.16292729898892636, 'XYL': 0.12527262813522352, 'PCG': 0.3325581395348839, 'PVH': 0.11814845507280697, 'URI': 0.1844079299874977, 'RL': 0.09154375614552608, 'MCHP': 0.07845862286797212, 'VFC': 0.07366830374008322, 'GPS': -0.03821656050955415, 'CHK': 0.005154639175257732, 'TEL': 0.12907886815171582, 'EXPE': 0.16063089258965552, 'RTX': 0.029575100090404132, 'PPG': 0.11511141383672277, 'AZO': 0.07043967598722656, 'WHR': 0.2380178716490657, 'PSX': 0.15591259640102842, 'EOG': 0.12959070112526264, 'NTRS': 0.05722599418040736, 'AME': 0.111275415896488, 'NKE': 0.08686551543694401, 'ISRG': 0.13332901218563648, 'UAA': 0.11526616805983286, 'MAR': 0.12442246899570393, 'CRM': 0.006834771068347719, 'BKNG': 0.1303647874585469, 'ALXN': 0.14924980257962614, 'CAT': 0.1365983818213118, 'SWN': -0.1222222222222222, 'PNC': 0.08110975112199112, 'EXPD': 0.09207646286297975, 'NBR': 0.22364882449900247, 'AMG': 0.10347752332485147, 'AGN': 0.3723546075654059, 'BK': 0.033984092552422185, 'STZ': 0.11086906672781474, 'KSU': 0.07673068334077716, 'GWW': 0.024338006230529594}",{}
2019-07-01,"{'COV': 0.0, 'DNR': -0.1307692307692309, 'GME': -0.27305605786618453, 'POM': 0.06779743608235565, 'SWN': -0.31464174454828653, 'VZ': -0.027419647721082224, 'PAYX': 0.004088712675009448, 'LLY': -0.021196549825656105, 'CMS': 0.007639012257949897, 'EQT': -0.051997463538364, 'KR': -0.03139643861293337, 'CERN': -0.02663371773750683, 'BIIB': 0.0051988672386829105, 'FTR': -0.24999999999999997, 'RCL': -0.04638094439318964, 'NLSN': 0.019918515165233196, 'CCL': 0.01017924319539723, 'ALL': 0.042888272583201395, 'COL': 0.09090909090909091, 'TRV': -0.028392881401983473, 'V': 0.015208907254361668, 'GAS': 0.059223300970873784, 'AMT': 0.03225326254155709, 'ADS': 0.10536550234065535, 'REGN': -0.040458423853153305, 'GOOG': 0.10808743169398913, 'AIV': -0.018465326220763204, 'CRM': -0.0004528692501778688, 'GWW': 0.07978964891041175, 'MUR': -0.0413533834586467, 'HSY': 0.12651607034566426, 'EQR': 0.033035472515569965, 'GOOGL': 0.10640848652183398, 'CME': -0.005365032610982591, 'MNK': -0.2661637931034483, 'ADSK': -0.06479429905982406, 'ADM': -0.006514657980455977, 'LHX': 0.09403448645175111, 'CB': 0.029860009654506674, 'CHK': -0.11707317073170732, 'RTX': 0.01855079681274912, 'PXD': -0.11738222628213482, 'VNO': -0.005511022044088266, 'NOC': 0.06329469836608469, 'CMCSA': 0.017341040462427716}",{}
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'FTR': -0.4202898550724637, 'GME': -0.012437810945273478, 'DNR': 0.0, 'HAR': 0.12084592145015106, 'ALXN': -0.11224669603524225, 'VAR': -0.09669992325402907, 'RL': -0.1506296733569461, 'CSX': -0.03869565217391307, 'PKI': -0.040697674418604654, 'COG': -0.10192102454642478, 'PCG': -0.4200887902330744, 'DLTR': 0.0007885657959585835, 'PVH': -0.14282478196851284, 'SRCL': 0.11694451356058728, 'NFLX': -0.09406322282189669, 'DOV': -0.024997363147347372, 'MHK': -0.04421577297210387, 'XEC': -0.11732548359966369, 'GT': -0.1645569620253164, 'EA': 0.004611260053619376, 'WAT': 0.00317204810150548, 'GPC': -0.06918976545842212, 'TEL': -0.004767712606719067, 'DGX': 0.00421348314606729, 'CERN': -0.039577464788732426, 'BIIB': -0.07961970179259505, 'EL': 0.07544491756741999, 'FLIR': -0.007939739413680794, 'URI': -0.10410697230181469, 'PXD': -0.09244391085765744, 'AMG': -0.10022482546444206, 'APH': -0.060839388352673246, 'CTXS': -0.017339184416140473, 'NSC': -0.08325757980856635, 'LLY': 0.042068771666822775, 'EOG': -0.1167856710637782, 'NWL': 0.1942985746436609, 'TXT': -0.08421696574225128, 'JNJ': -0.007181753610606871, 'NTAP': -0.17715494447382332, 'NDAQ': 0.03778977453159741, 'POM': 0.0, 'NWSA': 0.048062015503875906}",{}
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'AN': 0.07734806629834255, 'FTR': 0.08749999999999994, 'PXD': 0.04769569637411043, 'NBR': 0.1115571776155718, 'PCG': -0.03567984570877524, 'MHK': 0.0620612908748502, 'IFF': 0.13147747578293995, 'GT': 0.2760180995475112, 'MAT': 0.17181069958847736, 'OI': 0.022110552763819163, 'SWN': 0.22929936305732476, 'PVH': 0.16781548250265108, 'PBI': 0.3019962514503318, 'PRU': 0.137022397891963, 'TPR': 0.2953500255493102, 'BLK': 0.06702366979655719, 'FFIV': 0.09960845732184796, 'MRO': 0.06666666666666665, 'CPRI': 0.2748942714340636, 'NOV': 0.06690319310694376, 'ALXN': -0.023139836425294307, 'BBY': 0.10258085592943485, 'EOG': 0.02283552815914836, 'BEN': 0.11987256073277586, 'M': 0.08333333333333341, 'XEC': 0.15205680705190971, 'AMG': 0.0988441610203268, 'PKI': 0.03559239395416854, 'XLNX': -0.06589070822647458, 'TIF': 0.10961234657917117, 'NKE': 0.11807055435565159, 'NTAP': 0.10533159947984394, 'ADS': 0.04418469700737792, 'COG': 0.03848466626578476, 'ATI': 0.04113110539845762, 'XRX': 0.054844606946983544, 'GM': 0.02633053221288509, 'BKR': 0.09090909090909086, 'GWW': 0.0944072925617364, 'BAC': 0.07915567282321892, 'HBAN': 0.09711075441412512, 'GE': 0.10545905707196025, 'FLR': 0.10504694835680747}",{}
2019-10-01,"{'COV': 0.0, 'RRC': 0.055263157894736833, 'QEP': -0.10244129399529253, 'MAT': 0.04097646033129894, 'FTR': 0.045977011494252915, 'FLR': -0.16402953586497895, 'SBUX': -0.0459388246076298, 'HOT': 0.5758513931888545, 'BLK': 0.03607113392611607, 'UAA': 0.031984007996001845, 'POM': -0.07812629150330085, 'DTE': -0.03990063654711991, 'MRK': 0.029415339735018864, 'INTU': -0.03608344296184936, 'KSU': 0.05402550365954876, 'DIS': -0.00669127826488236, 'PRU': 0.004480183802412413, 'AXP': -0.008229041659523349, 'BLL': -0.041103448275862126, 'LHX': -0.01584311452446506, 'DISCK': 0.02186234817813762, 'FIS': -0.011043037591710218, 'FISV': 0.021264312518040927, 'CMA': -0.015130023640661952, 'WAT': -0.05707793075792007, 'CMCSA': -0.00788110785859028, 'KMX': 0.05181756604199598, 'MRO': -0.06769983686786298, 'NOV': 0.05943396226415102, 'DISCA': 0.012772351615326817, 'AVGO': 0.052403864085636534, 'AZO': 0.05784803105934568, 'VRTX': 0.15504608839517833, 'TRIP': 0.040845886442641845, 'ABT': -0.0009639715628388758, 'DFS': -0.017769991240145184, 'ALLE': 0.11305609284332686, 'CLX': -0.024341313360973563, 'GM': -0.008463008463008525, 'NAVI': 0.07166123778501636, 'PSA': -0.08280686877252491, 'CHK': -0.06293706293706294, 'NLSN': -0.05495026054002843, 'AFL': 0.011630160883892116, 'PVH': -0.017387377215761456}",{}
2019-11-01,"{'COV': 0.0, 'QEP': -0.026976688296082768, 'MNK': 0.2200647249190939, 'DNR': -0.01980198019801982, 'RRC': -0.14108910891089105, 'WDC': -0.028577059519117123, 'OI': 0.16449704142011842, 'POM': 0.01694984630917877, 'BAX': 0.06286759900666564, 'ROP': 0.05962611854345706, 'CHK': -0.5555555555555556, 'VTR': -0.1045550332306694, 'PNR': 0.059618633840212376, 'TSN': 0.09122203098106714, 'AEE': -0.04392290546741831, 'SEE': -0.0981818181818181, 'HRL': 0.08947108255066726, 'BA': 0.08139983957695843, 'PSA': -0.058517495395948346, 'JWN': 0.06440677966101699, 'EIX': 0.10134912800263239, 'MDLZ': -0.002510137092102772, 'SBUX': 0.012694610778443142, 'INTU': -0.003940506084605133, 'PPL': 0.015198511166252942, 'XEC': 0.08061054137848801, 'CAG': 0.06499813223757946, 'D': -0.001614104792649735, 'CTAS': -0.04185769130418583, 'FAST': -0.021508379888268047, 'OKE': 0.027219113866626517, 'GIS': 0.04572683706070286, 'EA': 0.04005354200988468, 'ABT': 0.016190933077476717, 'MCD': -0.010360824742267995, 'MAT': -0.021739130434782736, 'AKAM': 0.003917953445494393, 'MRO': 0.004329004329004236, 'NI': -0.0564808110065171, 'UHS': 0.006878077034462703, 'FTI': -0.0494590417310665, 'CF': 0.02233250620347399, 'WFC': 0.05472338725783907, 'DD': -0.020804650451277336, 'XLNX': 0.01815565150005536}",{}
2019-12-01,"{'COV': 0.0, 'FOSL': 0.06056527590847916, 'FTR': 0.34848484848484845, 'DNR': 0.4099999999999999, 'RRC': 0.3661971830985915, 'TSN': 0.012957746478873303, 'QEP': 0.3719412724306689, 'TAP': 0.06900702106318952, 'PCG': 0.4454787234042553, 'WDC': 0.2608519269776876, 'SCHW': -0.0480710967481316, 'FCX': 0.15357458075904679, 'MAC': -0.00038986354775820707, 'ADS': 0.04966887417218543, 'TRIP': 0.06372549019607844, 'PEAK': -0.009141846063108087, 'COG': 0.08786346396965869, 'AMGN': 0.027840221338405663, 'EXPE': 0.06515076618882837, 'CCI': 0.0748158379373849, 'AVY': 0.004342431761786618, 'EQT': 0.23885714285714285, 'CNX': 0.2733812949640287, 'SEE': 0.053700240448837776, 'ADBE': 0.06658689606105676, 'PNW': 0.03286549707602342, 'TMO': 0.029807631261507345, 'PBCT': 0.017912291537986357, 'LEG': -0.02264671130366283, 'VAR': 0.056464811783960754, 'POM': 0.0, 'MAT': 0.15319148936170218, 'TIF': 0.004860267314702205, 'KSS': 0.09372217275155834, 'GL': 0.01881458373952044, 'V': 0.019818152120651248, 'PPL': 0.0665648854961832, 'EMC': 0.15584415584415584, 'AIZ': -0.01772458718376006, 'NI': 0.05703275529865127, 'GILD': -0.02475928473177448, 'GRMN': -0.0007274994803574431, 'LH': -0.017709905934270187, 'WEC': 0.044911555249253346, 'BEN': -0.04765450483991069}",{}
